放电时间,放电倍率,放电电压,已放电容量
3610.2172911595508,0.5,3.8432161998139907,8.524124159682273
3650.330816616879,0.5,3.8391178553069314,8.61883665034541
3690.4443420742077,0.5,3.852932945971407,8.713549141008546
3730.557867531536,0.5,3.833244199224864,8.808261631671682
3770.671392988864,0.5,3.849743892835288,8.902974122334818
3810.7849184461925,0.5,3.8404676978600785,8.997686612997954
3850.898443903521,0.5,3.8393732981639976,9.09239910366109
3891.0119693608494,0.5,3.8421327948427972,9.187111594324227
3931.1254948181777,0.5,3.841790106745763,9.281824084987363
3971.239020275506,0.5,3.830719634024535,9.3765365756505
4011.352545732834,0.5,3.8394988708729834,9.471249066313636
4051.466071190163,0.5,3.833698368884534,9.565961556976772
4091.579596647491,0.5,3.82265138640957,9.660674047639908
4131.693122104819,0.5,3.8280929364086678,9.755386538303044
4171.806647562148,0.5,3.8365815225560462,9.85009902896618
4211.920173019476,0.5,3.8364967592802968,9.944811519629319
4252.033698476805,0.5,3.8278421537302965,10.039524010292455
4292.147223934133,0.5,3.8126786919725064,10.134236500955591
4332.260749391461,0.5,3.8216262140315562,10.228948991618728
4372.374274848789,0.5,3.8215409713576363,10.323661482281864
4412.487800306118,0.5,3.818055242163335,10.418373972945
4452.601325763446,0.5,3.8156840742538227,10.513086463608136
4492.714851220774,0.5,3.809930079036168,10.607798954271273
4532.828376678102,0.5,3.8039386005538978,10.702511444934409
4572.9419021354315,0.5,3.7971203254192303,10.797223935597545
4613.05542759276,0.5,3.785058206810062,10.891936426260681
4653.168953050088,0.5,3.796640083422343,10.986648916923818
4693.282478507416,0.5,3.7919098425204334,11.081361407586954
4733.3960039647445,0.5,3.790544621042976,11.17607389825009
4773.509529422073,0.5,3.7736921069903095,11.270786388913226
4813.623054879401,0.5,3.78281828090955,11.365498879576364
4853.736580336729,0.5,3.787872418121838,11.4602113702395
4893.8501057940575,0.5,3.769860888074422,11.554923860902637
4933.963631251386,0.5,3.7640206571540067,11.649636351565773
4974.077156708715,0.5,3.76139758777916,11.74434884222891
5014.190682166043,0.5,3.7676651312651854,11.839061332892046
5054.304207623371,0.5,3.7414229178185034,11.933773823555182
5094.4177330807,0.5,3.7438308689271156,12.028486314218318
5134.531258538028,0.5,3.7309193792043205,12.123198804881454
5174.644783995356,0.5,3.7262037785001216,12.21791129554459
5214.758309452684,0.5,3.7228512798811186,12.312623786207727
5254.871834910013,0.5,3.7252710003482195,12.407336276870863
5294.985360367341,0.5,3.721013875577157,12.502048767534
5335.09888582467,0.5,3.7042421253912123,12.596761258197136
5375.212411281998,0.5,3.6907035889147553,12.691473748860272
5415.325936739327,0.5,3.70175739224294,12.786186239523408
5455.439462196655,0.5,3.6733772590176597,12.880898730186544
5495.552987653983,0.5,3.663374403436776,12.975611220849682
5535.666513111311,0.5,3.6458376268395845,13.070323711512819
5575.78003856864,0.5,3.657441411926644,13.165036202175955
5615.893564025968,0.5,3.644350485652092,13.259748692839091
5656.007089483296,0.5,3.6435166190308457,13.354461183502227
5696.120614940624,0.5,3.6067695308569956,13.449173674165364
5736.2341403979535,0.5,3.6145000671575582,13.5438861648285
5776.347665855282,0.5,3.5931801531186203,13.638598655491636
5816.46119131261,0.5,3.585721327445469,13.733311146154772
5856.574716769938,0.5,3.5562371390346064,13.828023636817909
5896.6882422272665,0.5,3.5638350543374466,13.922736127481045
5936.801767684595,0.5,3.5452650436468494,14.017448618144181
5976.915293141923,0.5,3.5251645478856783,14.112161108807317
6017.028818599251,0.5,3.5146664419183096,14.206873599470454
6057.1423440565795,0.5,3.4894127990866983,14.30158609013359
6097.255869513908,0.5,3.4742854369829668,14.396298580796728
6137.369394971237,0.5,3.45799481224466,14.491011071459864
6177.482920428565,0.5,3.430808464670221,14.585723562123
6217.596445885893,0.5,3.4305362299073616,14.680436052786137
6257.709971343222,0.5,3.4133224461078453,14.775148543449273
6297.82349680055,0.5,3.380192169904534,14.86986103411241
6337.937022257878,0.5,3.3659330819467947,14.964573524775545
6378.050547715206,0.5,3.3393666281641012,15.059286015438682
6418.164073172535,0.5,3.319767928576975,15.153998506101818
6458.277598629863,0.5,3.288407064482446,15.248710996764954
6498.391124087191,0.5,3.260332816066989,15.34342348742809
6538.50464954452,0.5,3.2454548825462433,15.438135978091227
6578.618175001849,0.5,3.208204242581871,15.532848468754363
6618.731700459177,0.5,3.1905844276522175,15.6275609594175
6658.845225916505,0.5,3.143328482685351,15.722273450080635
6698.958751373833,0.5,3.10035509187246,15.816985940743772
6739.072276831162,0.5,3.0756773127833537,15.911698431406908
6779.18580228849,0.5,3.029287057139748,16.006410922070046
6819.299327745818,0.5,2.984008525856406,16.10112341273318
6859.412853203146,0.5,2.937188863084832,16.19583590339632
6899.526378660475,0.5,2.870246616459619,16.290548394059453
6939.639904117804,0.5,2.8141453769636864,16.38526088472259
6979.753429575132,0.5,2.7483663907321083,16.479973375385725
7019.86695503246,0.5,2.668722068338006,16.574685866048863
7059.9804804897885,0.5,2.5960754173350638,16.669398356712
7100.094005947117,0.5,2.518801877142347,16.764110847375136
7140.207531404445,0.5,2.45,16.858823338038274
7180.321056861773,0.5,2.45,16.95353582870141
0.0,0.5,3.995342981042155,0.0
39.47248868621313,0.5,3.989794200935442,0.09319893162022544
78.94497737242627,0.5,3.9907566662893634,0.18639786324045088
118.4174660586394,0.5,3.9810452168025603,0.27959679486067635
157.88995474485253,0.5,3.9989755704802534,0.37279572648090176
197.36244343106566,0.5,3.9849987950869483,0.46599465810112717
236.8349321172788,0.5,3.995086444115801,0.5591935897213527
276.30742080349194,0.5,3.9843271166854897,0.6523925213415781
315.77990948970506,0.5,3.9916636021627356,0.7455914529618035
355.2523981759182,0.5,3.9816939452216724,0.8387903845820289
394.7248868621313,0.5,3.983576989490869,0.9319893162022543
434.19737554834444,0.5,3.980436341461099,1.0251882478224799
473.6698642345576,0.5,3.977462556078847,1.1183871794427054
513.1423529207707,0.5,3.9731852989188865,1.2115861110629307
552.6148416069839,0.5,3.966756110229931,1.3047850426831562
592.0873302931969,0.5,3.978659817715682,1.3979839743033815
631.5598189794101,0.5,3.9569260003477216,1.491182905923607
671.0323076656233,0.5,3.9603120353573242,1.5843818375438325
710.5047963518364,0.5,3.957540836621367,1.6775807691640579
749.9772850380496,0.5,3.957241595066276,1.7707797007842834
789.4497737242626,0.5,3.94864416158022,1.8639786324045087
828.9222624104758,0.5,3.950625409950068,1.9571775640247342
868.3947510966889,0.5,3.9442659764810286,2.0503764956449597
907.8672397829021,0.5,3.931587126435306,2.1435754272651852
947.3397284691152,0.5,3.939152622887319,2.2367743588854108
986.8122171553283,0.5,3.9284541373509794,2.329973290505636
1026.2847058415414,0.5,3.92095172371362,2.4231722221258614
1065.7571945277546,0.5,3.9303489738367046,2.516371153746087
1105.2296832139677,0.5,3.9294843309482994,2.6095700853663124
1144.702171900181,0.5,3.9265215516351333,2.702769016986538
1184.1746605863939,0.5,3.9235884055032755,2.795967948606763
1223.647149272607,0.5,3.9035361455038124,2.8891668802269885
1263.1196379588202,0.5,3.904251489048825,2.982365811847214
1302.5921266450334,0.5,3.9236611757648756,3.0755647434674396
1342.0646153312466,0.5,3.9002247887618147,3.168763675087665
1381.5371040174596,0.5,3.908429210910546,3.26196260670789
1421.0095927036728,0.5,3.8967472171146067,3.3551615383281157
1460.482081389886,0.5,3.899070938081232,3.4483604699483412
1499.9545700760991,0.5,3.8914837843069874,3.5415594015685667
1539.427058762312,0.5,3.896853905231237,3.6347583331887923
1578.8995474485253,0.5,3.8913755078378607,3.7279572648090173
1618.3720361347384,0.5,3.8849012549223843,3.821156196429243
1657.8445248209516,0.5,3.8784015093336297,3.9143551280494684
1697.3170135071648,0.5,3.8849498173036188,4.007554059669694
1736.7895021933778,0.5,3.872698382015725,4.100752991289919
1776.261990879591,0.5,3.8816012370159467,4.193951922910145
1815.7344795658041,0.5,3.894364954139777,4.2871508545303705
1855.2069682520173,0.5,3.8837580092651676,4.380349786150596
1894.6794569382305,0.5,3.8775874719360566,4.4735487177708215
1934.1519456244434,0.5,3.8703390542391323,4.566747649391046
1973.6244343106566,0.5,3.8560902036944626,4.659946581011272
2013.0969229968698,0.5,3.8585901148226713,4.753145512631497
2052.5694116830828,0.5,3.874589080258248,4.846344444251723
2092.041900369296,0.5,3.8590868010753856,4.939543375871948
2131.514389055509,0.5,3.858254543553839,5.032742307492174
2170.9868777417223,0.5,3.8604791572255026,5.125941239112399
2210.4593664279355,0.5,3.8531137123154116,5.219140170732625
2249.9318551141487,0.5,3.8507458933291243,5.31233910235285
2289.404343800362,0.5,3.8574851510437798,5.405538033973076
2328.876832486575,0.5,3.8506588831559885,5.4987369655933005
2368.3493211727878,0.5,3.8505736669933026,5.591935897213526
2407.821809859001,0.5,3.8492457428186415,5.6851348288337515
2447.294298545214,0.5,3.8570288287991046,5.778333760453977
2486.7667872314273,0.5,3.850957566596887,5.871532692074203
2526.2392759176405,0.5,3.8503745659299073,5.964731623694428
2565.7117646038537,0.5,3.854695478528134,6.057930555314654
2605.184253290067,0.5,3.8488208830715367,6.151129486934879
2644.65674197628,0.5,3.8470391930044774,6.244328418555105
2684.1292306624932,0.5,3.8512517839543925,6.33752735017533
2723.601719348706,0.5,3.8517634572472215,6.430726281795556
2763.074208034919,0.5,3.845452320724655,6.52392521341578
2802.5466967211323,0.5,3.8461932762981506,6.617124145036006
2842.0191854073455,0.5,3.839585515739569,6.710323076656231
2881.4916740935587,0.5,3.838272948549641,6.803522008276457
2920.964162779772,0.5,3.8484980630545587,6.8967209398966824
2960.436651465985,0.5,3.8455345444516387,6.989919871516908
2999.9091401521982,0.5,3.8448277769872994,7.0831188031371335
3039.3816288384114,0.5,3.842869445647816,7.176317734757359
3078.854117524624,0.5,3.840497960801302,7.2695166663775845
3118.3266062108373,0.5,3.844089943317054,7.36271559799781
3157.7990948970505,0.5,3.844892315683957,7.455914529618035
3197.2715835832637,0.5,3.8439078139132077,7.54911346123826
3236.744072269477,0.5,3.836236416018647,7.642312392858486
3276.21656095569,0.5,3.8454188678766488,7.735511324478711
3315.6890496419032,0.5,3.836716520982444,7.828710256098937
3355.1615383281164,0.5,3.838535795393391,7.921909187719162
3394.6340270143296,0.5,3.835236611546657,8.015108119339388
3434.1065157005423,0.5,3.8340347637648966,8.108307050959613
3473.5790043867555,0.5,3.8264029966567796,8.201505982579839
3513.0514930729687,0.5,3.8350693519703367,8.294704914200064
3552.523981759182,0.5,3.84846802189419,8.38790384582029
3591.996470445395,0.5,3.825617612542159,8.481102777440515
3631.4689591316082,0.5,3.827466949216422,8.574301709060741
3670.9414478178214,0.5,3.82276798880898,8.667500640680966
3710.4139365040346,0.5,3.8212264837284433,8.760699572301192
3749.886425190248,0.5,3.8336316100925876,8.853898503921418
3789.358913876461,0.5,3.817291686010471,8.947097435541643
3828.8314025626737,0.5,3.817199933560457,9.040296367161867
3868.303891248887,0.5,3.8081844408499554,9.133495298782092
3907.7763799351,0.5,3.81221657397281,9.226694230402318
3947.2488686213132,0.5,3.804155526381825,9.319893162022543
3986.7213573075264,0.5,3.818230802117884,9.413092093642769
4026.1938459937396,0.5,3.831060715154171,9.506291025262994
4065.666334679953,0.5,3.8077975099610297,9.59948995688322
4105.1388233661655,0.5,3.7970402757986794,9.692688888503445
4144.611312052379,0.5,3.8122877447723793,9.785887820123671
4184.083800738592,0.5,3.799126310813999,9.879086751743896
4223.556289424805,0.5,3.810517104944219,9.972285683364122
4263.028778111018,0.5,3.797443924012737,10.065484614984348
4302.501266797231,0.5,3.792565907000618,10.158683546604573
4341.973755483445,0.5,3.7929885024199903,10.251882478224799
4381.446244169658,0.5,3.7965336285868383,10.345081409845024
4420.918732855871,0.5,3.7869759666389866,10.43828034146525
4460.391221542084,0.5,3.782107494742486,10.531479273085475
4499.863710228297,0.5,3.7809176953418153,10.6246782047057
4539.3361989145105,0.5,3.770317251709906,10.717877136325926
4578.808687600724,0.5,3.778060467457852,10.811076067946152
4618.281176286937,0.5,3.759626583962668,10.904274999566377
4657.75366497315,0.5,3.764816166932281,10.997473931186601
4697.226153659362,0.5,3.768879379724984,11.090672862806827
4736.6986423455755,0.5,3.76154299681181,11.183871794427052
4776.171131031789,0.5,3.7590219052461458,11.277070726047278
4815.643619718002,0.5,3.74992529404616,11.370269657667503
4855.116108404215,0.5,3.753365687425643,11.463468589287729
4894.588597090428,0.5,3.746586544099118,11.556667520907954
4934.061085776641,0.5,3.7379913107724025,11.64986645252818
4973.533574462855,0.5,3.7356264768521834,11.743065384148405
5013.006063149068,0.5,3.72855758376427,11.83626431576863
5052.478551835281,0.5,3.7143836907350782,11.929463247388856
5091.951040521494,0.5,3.7018577453572483,12.022662179009082
5131.423529207707,0.5,3.7070564614540995,12.115861110629307
5170.8960178939205,0.5,3.7008956734207796,12.209060042249533
5210.368506580134,0.5,3.697250877608033,12.302258973869758
5249.840995266347,0.5,3.6759299999537656,12.395457905489984
5289.31348395256,0.5,3.668160196290383,12.48865683711021
5328.785972638773,0.5,3.669068734336047,12.581855768730435
5368.2584613249865,0.5,3.6568158772372157,12.67505470035066
5407.7309500112,0.5,3.6355336826326887,12.768253631970886
5447.203438697412,0.5,3.641383475141171,12.861452563591111
5486.675927383625,0.5,3.616546941803407,12.954651495211335
5526.148416069838,0.5,3.6124673488237806,13.04785042683156
5565.6209047560515,0.5,3.6173532835742055,13.141049358451786
5605.093393442265,0.5,3.609499749500006,13.234248290072012
5644.565882128478,0.5,3.5774847363652285,13.327447221692237
5684.038370814691,0.5,3.5715163481374534,13.420646153312463
5723.510859500904,0.5,3.5616008556581886,13.513845084932688
5762.983348187117,0.5,3.5604159191435776,13.607044016552914
5802.455836873331,0.5,3.531631639281981,13.70024294817314
5841.928325559544,0.5,3.5177700910652248,13.793441879793365
5881.400814245757,0.5,3.5169140907854493,13.88664081141359
5920.87330293197,0.5,3.4888151071410887,13.979839743033816
5960.345791618183,0.5,3.4804877565495964,14.073038674654041
5999.8182803043965,0.5,3.449258945191475,14.166237606274267
6039.29076899061,0.5,3.4410002450093486,14.259436537894493
6078.763257676823,0.5,3.413145101723267,14.352635469514718
6118.235746363036,0.5,3.398628184695377,14.445834401134944
6157.708235049248,0.5,3.39197680100473,14.539033332755169
6197.1807237354615,0.5,3.365622384170944,14.632232264375395
6236.653212421675,0.5,3.342461750485775,14.72543119599562
6276.125701107888,0.5,3.317137969051317,14.818630127615846
6315.598189794101,0.5,3.2970956534838898,14.91182905923607
6355.070678480314,0.5,3.2757087273838903,15.005027990856295
6394.543167166527,0.5,3.253963622909538,15.09822692247652
6434.015655852741,0.5,3.20166663959327,15.191425854096746
6473.488144538954,0.5,3.1840539837505277,15.284624785716971
6512.960633225167,0.5,3.159042094514072,15.377823717337197
6552.43312191138,0.5,3.1233815670355853,15.471022648957423
6591.905610597593,0.5,3.0903619109272205,15.564221580577648
6631.3780992838065,0.5,3.0502343614441063,15.657420512197874
6670.85058797002,0.5,3.0040043006018977,15.750619443818099
6710.323076656233,0.5,2.956578877598882,15.843818375438325
6749.795565342446,0.5,2.9085281760921,15.93701730705855
6789.268054028659,0.5,2.863440004949722,16.030216238678776
6828.740542714872,0.5,2.7910962858975643,16.123415170299
6868.213031401085,0.5,2.730132734358769,16.216614101919227
6907.685520087298,0.5,2.659705170052016,16.309813033539452
6947.158008773511,0.5,2.589420022270626,16.403011965159678
6986.630497459724,0.5,2.4887872377039226,16.496210896779903
7026.102986145937,0.5,2.45,16.58940982840013
7065.575474832151,0.5,2.45,16.682608760020354
0.0,0.5,4.033585791628834,0.0
40.19269067879781,0.5,4.032291683221573,0.0948994085471615
80.38538135759562,0.5,4.038226499315094,0.189798817094323
120.57807203639342,0.5,4.03243063104446,0.2846982256414845
160.77076271519124,0.5,4.030812153311729,0.379597634188646
200.96345339398906,0.5,4.019910913274372,0.4744970427358075
241.15614407278684,0.5,4.019180195335066,0.569396451282969
281.34883475158466,0.5,4.038301003233997,0.6642958598301305
321.5415254303825,0.5,4.0206682072424815,0.759195268377292
361.7342161091803,0.5,4.01458581593676,0.8540946769244535
401.9269067879781,0.5,4.027331857938012,0.948994085471615
442.11959746677593,0.5,4.017338940657399,1.0438934940187765
482.3122881455737,0.5,4.017012156624263,1.138792902565938
522.5049788243715,0.5,4.009759192993535,1.2336923111130995
562.6976695031693,0.5,4.0060310787560995,1.328591719660261
602.8903601819671,0.5,4.00444019508699,1.4234911282074225
643.083050860765,0.5,3.9935686119013862,1.518390536754584
683.2757415395628,0.5,3.9995437183117057,1.6132899453017455
723.4684322183606,0.5,3.9992928497875355,1.708189353848907
763.6611228971584,0.5,4.006870016363435,1.8030887623960685
803.8538135759562,0.5,3.9919778651825752,1.89798817094323
844.046504254754,0.5,3.972599446906201,1.9928875794903915
884.2391949335519,0.5,3.9846255318136348,2.087786988037553
924.4318856123497,0.5,4.000611228380275,2.1826863965847147
964.6245762911474,0.5,3.9847903865950163,2.277585805131876
1004.8172669699452,0.5,3.970263722532007,2.3724852136790373
1045.009957648743,0.5,3.9765030661363383,2.467384622226199
1085.2026483275408,0.5,3.9642707578578276,2.5622840307733608
1125.3953390063386,0.5,3.956907187186508,2.657183439320522
1165.5880296851365,0.5,3.9604691162028796,2.7520828478676833
1205.7807203639343,0.5,3.960232076249537,2.846982256414845
1245.973411042732,0.5,3.9437983413075184,2.9418816649620068
1286.16610172153,0.5,3.945535797654846,3.036781073509168
1326.3587924003277,0.5,3.950263940671646,3.1316804820563293
1366.5514830791255,0.5,3.944392548508191,3.226579890603491
1406.7441737579234,0.5,3.946825279584391,3.3214792991506528
1446.9368644367212,0.5,3.9330393044053005,3.416378707697814
1487.129555115519,0.5,3.9432076844476924,3.5112781162449753
1527.3222457943168,0.5,3.92762214582096,3.606177524792137
1567.5149364731146,0.5,3.9440062285294153,3.7010769333392988
1607.7076271519124,0.5,3.9187251836802015,3.79597634188646
1647.9003178307103,0.5,3.9204067391231767,3.8908757504336213
1688.093008509508,0.5,3.9281616936157215,3.985775158980783
1728.285699188306,0.5,3.934230185471935,4.080674567527945
1768.4783898671037,0.5,3.9228650439568287,4.175573976075106
1808.6710805459015,0.5,3.9223693004966442,4.270473384622267
1848.8637712246993,0.5,3.916608824643853,4.3653727931694295
1889.0564619034972,0.5,3.9075704414076533,4.460272201716591
1929.2491525822948,0.5,3.909284459402687,4.555171610263752
1969.4418432610926,0.5,3.9025907824427932,4.650071018810913
2009.6345339398904,0.5,3.9003997611980243,4.744970427358075
2049.8272246186884,0.5,3.9100816227541877,4.839869835905237
2090.019915297486,0.5,3.8982030466542428,4.934769244452398
2130.212605976284,0.5,3.9064289137153927,5.029668652999559
2170.4052966550817,0.5,3.894041461192736,5.1245680615467215
2210.5979873338797,0.5,3.90345215287594,5.219467470093883
2250.7906780126773,0.5,3.896838186775908,5.314366878641044
2290.9833686914753,0.5,3.9083755066932717,5.409266287188205
2331.176059370273,0.5,3.899865223133995,5.504165695735367
2371.368750049071,0.5,3.904872511056517,5.599065104282529
2411.5614407278686,0.5,3.890329196624722,5.69396451282969
2451.7541314066666,0.5,3.894752019345564,5.788863921376851
2491.946822085464,0.5,3.886734828592219,5.8837633299240135
2532.1395127642622,0.5,3.889586849172988,5.978662738471175
2572.33220344306,0.5,3.8896649927634463,6.073562147018336
2612.5248941218574,0.5,3.885620820285443,6.168461555565497
2652.7175848006555,0.5,3.8814292756836823,6.263360964112659
2692.910275479453,0.5,3.8792304335606898,6.358260372659821
2733.102966158251,0.5,3.872137213827051,6.453159781206982
2773.2956568370487,0.5,3.879977052728341,6.548059189754143
2813.4883475158467,0.5,3.890534920202655,6.6429585983013055
2853.6810381946443,0.5,3.8747135782754043,6.737858006848467
2893.8737288734424,0.5,3.8754820401318413,6.832757415395628
2934.06641955224,0.5,3.8960253940006058,6.927656823942789
2974.259110231038,0.5,3.878864238633589,7.022556232489951
3014.4518009098356,0.5,3.8845525156451073,7.117455641037113
3054.6444915886336,0.5,3.8859444228206477,7.212355049584274
3094.837182267431,0.5,3.885299999723724,7.307254458131435
3135.0298729462293,0.5,3.869764737186729,7.4021538666785975
3175.222563625027,0.5,3.8776837797684607,7.497053275225759
3215.415254303825,0.5,3.867511567031586,7.59195268377292
3255.6079449826225,0.5,3.8941239399795977,7.686852092320081
3295.8006356614205,0.5,3.8660055284729595,7.781751500867243
3335.993326340218,0.5,3.8688380150261747,7.876650909414405
3376.186017019016,0.5,3.8680046251643527,7.971550317961566
3416.3787076978138,0.5,3.8640190674294743,8.066449726508727
3456.571398376612,0.5,3.88231679672816,8.16134913505589
3496.7640890554094,0.5,3.888573261375474,8.25624854360305
3536.9567797342074,0.5,3.868012285589391,8.351147952150212
3577.149470413005,0.5,3.8612766471240914,8.446047360697374
3617.342161091803,0.5,3.854017307165945,8.540946769244535
3657.5348517706007,0.5,3.8663540150007503,8.635846177791697
3697.7275424493987,0.5,3.864706537834746,8.730745586338859
3737.9202331281963,0.5,3.861237895044175,8.82564499488602
3778.1129238069943,0.5,3.865869170582108,8.920544403433182
3818.305614485792,0.5,3.865728264383073,9.015443811980342
3858.4983051645895,0.5,3.863869321924994,9.110343220527504
3898.6909958433876,0.5,3.858120403423675,9.205242629074666
3938.883686522185,0.5,3.851318339614297,9.300142037621827
3979.076377200983,0.5,3.8616790960774474,9.395041446168989
4019.269067879781,0.5,3.8556259630891376,9.48994085471615
4059.461758558579,0.5,3.8598168032446196,9.584840263263311
4099.654449237377,0.5,3.8573500384194888,9.679739671810474
4139.8471399161745,0.5,3.840529967405885,9.774639080357634
4180.039830594972,0.5,3.8384641614998065,9.869538488904796
4220.23252127377,0.5,3.840967116739762,9.964437897451958
4260.425211952568,0.5,3.8367575323345977,10.059337305999119
4300.617902631366,0.5,3.8466987322046036,10.15423671454628
4340.810593310163,0.5,3.8415732299520196,10.249136123093443
4381.003283988961,0.5,3.8441044244137594,10.344035531640603
4421.195974667759,0.5,3.836720271492579,10.438934940187766
4461.388665346557,0.5,3.8326812896819464,10.533834348734926
4501.581356025355,0.5,3.8364635014676924,10.628733757282088
4541.774046704152,0.5,3.828485315583337,10.72363316582925
4581.966737382951,0.5,3.8225737597189093,10.81853257437641
4622.159428061748,0.5,3.8287496017381013,10.913431982923573
4662.352118740546,0.5,3.816012244657431,11.008331391470733
4702.544809419343,0.5,3.8094869589417075,11.103230800017895
4742.737500098142,0.5,3.802012949306281,11.198130208565058
4782.9301907769395,0.5,3.8083532209677147,11.293029617112218
4823.122881455737,0.5,3.807701781613233,11.38792902565938
4863.315572134535,0.5,3.794550045972594,11.482828434206542
4903.508262813333,0.5,3.7990470523513076,11.577727842753703
4943.700953492131,0.5,3.772026568791965,11.672627251300865
4983.893644170928,0.5,3.77982478379475,11.767526659848027
5024.086334849726,0.5,3.774563487890808,11.862426068395187
5064.2790255285245,0.5,3.7643126003953498,11.95732547694235
5104.471716207322,0.5,3.779437556332206,12.05222488548951
5144.66440688612,0.5,3.7567575387333028,12.147124294036672
5184.857097564917,0.5,3.748031149856617,12.242023702583834
5225.049788243715,0.5,3.74424853092412,12.336923111130995
5265.242478922513,0.5,3.7235448479314,12.431822519678157
5305.435169601311,0.5,3.7246153527255514,12.526721928225317
5345.6278602801085,0.5,3.7287413079078604,12.62162133677248
5385.820550958906,0.5,3.7098874943484894,12.716520745319642
5426.013241637705,0.5,3.70022376974335,12.811420153866802
5466.205932316502,0.5,3.705989822012228,12.906319562413964
5506.3986229953,0.5,3.6971635602642507,13.001218970961126
5546.591313674097,0.5,3.6821954502767,13.096118379508287
5586.784004352896,0.5,3.665833024028603,13.191017788055449
5626.976695031693,0.5,3.6570856704131725,13.285917196602611
5667.169385710491,0.5,3.6426556916205506,13.380816605149771
5707.362076389289,0.5,3.6303213671301466,13.475716013696934
5747.554767068087,0.5,3.6184948751101147,13.570615422244094
5787.747457746885,0.5,3.6094221433229707,13.665514830791256
5827.940148425682,0.5,3.5941830564940673,13.760414239338418
5868.13283910448,0.5,3.577691897386018,13.855313647885579
5908.325529783278,0.5,3.5762937422544168,13.950213056432741
5948.518220462076,0.5,3.5624268479455123,14.045112464979901
5988.710911140874,0.5,3.557794813938998,14.140011873527063
6028.903601819671,0.5,3.5266879194893246,14.234911282074226
6069.09629249847,0.5,3.517465843547812,14.329810690621386
6109.288983177267,0.5,3.5011947396698706,14.424710099168548
6149.481673856065,0.5,3.480296932048156,14.51960950771571
6189.674364534862,0.5,3.4692259016598124,14.61450891626287
6229.867055213661,0.5,3.4508394292818525,14.709408324810033
6270.0597458924585,0.5,3.4283764863038177,14.804307733357195
6310.252436571256,0.5,3.404087947105489,14.899207141904355
6350.445127250054,0.5,3.3820566555555462,14.994106550451518
6390.637817928852,0.5,3.3528139597500908,15.089005958998678
6430.83050860765,0.5,3.332999406526381,15.18390536754584
6471.023199286447,0.5,3.309331932273406,15.278804776093002
6511.215889965245,0.5,3.2795963986733043,15.373704184640163
6551.408580644043,0.5,3.2622101360398466,15.468603593187325
6591.601271322841,0.5,3.237599879346246,15.563503001734485
6631.793962001639,0.5,3.1916930430148565,15.658402410281647
6671.986652680436,0.5,3.165816392313389,15.75330181882881
6712.179343359234,0.5,3.120513140652122,15.84820122737597
6752.372034038032,0.5,3.0862245094126934,15.943100635923132
6792.56472471683,0.5,3.0412567035714346,16.038000044470294
6832.7574153956275,0.5,3.004052201853671,16.132899453017455
6872.950106074425,0.5,2.9454577605281616,16.227798861564615
6913.142796753224,0.5,2.9023689714347203,16.32269827011178
6953.335487432021,0.5,2.83423299377624,16.41759767865894
6993.528178110819,0.5,2.766026124254009,16.5124970872061
7033.720868789616,0.5,2.689862069140479,16.607396495753264
7073.913559468415,0.5,2.6204510534922485,16.702295904300424
7114.106250147212,0.5,2.5367113122158287,16.797195312847585
7154.29894082601,0.5,2.45,16.89209472139475
7194.4916315048085,0.5,2.45,16.98699412994191
0.0,0.5,4.035717405431818,0.0
40.913595731248286,0.5,4.039246128929093,0.09660154547655847
81.82719146249657,0.5,4.0288609374831825,0.19320309095311694
122.74078719374486,0.5,4.040800946461935,0.2898046364296754
163.65438292499314,0.5,4.033721937992132,0.3864061819062339
204.56797865624142,0.5,4.031294456312587,0.48300772738279235
245.48157438748973,0.5,4.0324048773096575,0.5796092728593508
286.395170118738,0.5,4.037519025574349,0.6762108183359092
327.3087658499863,0.5,4.025079666210302,0.7728123638124678
368.22236158123457,0.5,4.021109691098388,0.8694139092890263
409.13595731248284,0.5,4.029912982722568,0.9660154547655847
450.0495530437311,0.5,4.024024884956581,1.0626170002421431
490.96314877497946,0.5,4.013000183707693,1.1592185457187016
531.8767445062277,0.5,4.01278320597499,1.2558200911952602
572.790340237476,0.5,4.011558129994936,1.3524216366718185
613.7039359687243,0.5,4.010084327172286,1.449023182148377
654.6175316999726,0.5,3.995802232251919,1.5456247276249355
695.5311274312209,0.5,3.9917826439174853,1.642226273101494
736.4447231624691,0.5,3.9933619305638373,1.7388278185780526
777.3583188937174,0.5,3.9899245917395185,1.8354293640546109
818.2719146249657,0.5,3.9891087460943315,1.9320309095311694
859.185510356214,0.5,3.994696625470084,2.028632455007728
900.0991060874622,0.5,3.986176848374594,2.1252340004842862
941.0127018187105,0.5,3.985502425760468,2.221835545960845
981.9262975499589,0.5,3.972735553185937,2.3184370914374033
1022.8398932812072,0.5,3.974678324727854,2.4150386369139616
1063.7534890124555,0.5,3.978534273075565,2.5116401823905203
1104.6670847437038,0.5,3.975352464263382,2.6082417278670786
1145.580680474952,0.5,3.9632117012980363,2.704843273343637
1186.4942762062003,0.5,3.9659690172076267,2.8014448188201957
1227.4078719374486,0.5,3.976513682490536,2.898046364296754
1268.3214676686969,0.5,3.9583737916213235,2.9946479097733127
1309.2350633999451,0.5,3.950670797674376,3.091249455249871
1350.1486591311934,0.5,3.951078466186826,3.1878510007264294
