time,device_id,split,state_label,is_anomaly_point,fault_onset_idx,fault_onset_time,anomaly_start_idx,anomaly_start_time,fault_cell,current_a,ambient_temp_c,battery_cell_temp_1,battery_cell_temp_2,battery_cell_temp_3,battery_cell_temp_4,battery_cell_temp_5,battery_cell_temp_6,battery_cell_temp_7,battery_cell_temp_8,battery_cell_volt_1,battery_cell_volt_2,battery_cell_volt_3,battery_cell_volt_4,battery_cell_volt_5,battery_cell_volt_6,battery_cell_volt_7,battery_cell_volt_8,battery_cell_SOC_1,battery_cell_SOC_2,battery_cell_SOC_3,battery_cell_SOC_4,battery_cell_SOC_5,battery_cell_SOC_6,battery_cell_SOC_7,battery_cell_SOC_8
2026-01-01 15:50:00,BAT_0003,train,normal,0,-1,,-1,,,-0.81692123,29.439344,32.144165,30.690771,31.476217,31.08456,32.410675,32.19413,32.655834,31.32281,3.4370158,3.2482464,3.451442,3.4181952,3.4632652,3.3030646,3.4947278,3.4336162,52.69099,38.18864,54.631893,50.903038,54.418324,42.143826,56.238503,53.697834
2026-01-01 15:55:00,BAT_0003,train,normal,0,-1,,-1,,,-0.915774,29.520153,32.93966,30.93872,31.981863,31.066048,33.329033,32.56228,32.75853,31.70906,3.4301662,3.2480547,3.4374096,3.4138496,3.4522822,3.3025298,3.4874337,3.4256306,52.235584,37.748196,54.175976,50.439365,53.960163,41.7063,55.799477,53.232098
2026-01-01 16:00:00,BAT_0003,train,normal,0,-1,,-1,,,-0.7357916,29.6,32.524483,30.685581,31.902216,30.888605,32.480095,31.820593,32.388393,31.483618,3.427209,3.2420921,3.4507132,3.4113564,3.455828,3.3044786,3.490083,3.426987,51.869682,37.394314,53.80966,50.066822,53.592045,41.354763,55.446735,52.857895
2026-01-01 16:05:00,BAT_0003,train,normal,0,-1,,-1,,,-0.86501235,29.678848,32.80752,30.407885,32.70964,31.871975,32.460823,32.726017,32.4242,32.0354,3.423252,3.2251887,3.4288864,3.4081829,3.440926,3.289245,3.4764998,3.4149117,51.43952,36.978283,53.379017,49.628853,53.15928,40.94149,55.032043,52.417976
2026-01-01 16:10:00,BAT_0003,train,normal,0,-1,,-1,,,-0.8279519,29.756659,32.069168,30.784983,32.000774,31.693895,33.201225,32.98905,33.116085,31.986217,3.4158578,3.2356808,3.430038,3.4058383,3.434459,3.2905889,3.480666,3.4185922,51.02779,36.580074,52.966824,49.209644,52.745056,40.54592,54.63512,51.996902
2026-01-01 16:15:00,BAT_0003,train,normal,0,-1,,-1,,,-0.888341,29.833395,33.07655,31.258009,32.090717,31.974724,33.21113,33.005653,32.436817,32.373768,3.4118571,3.2226086,3.4260914,3.3915644,3.4356747,3.2895486,3.463558,3.3980644,50.58603,36.152824,52.524563,48.75986,52.300617,40.121502,54.209244,51.545116
2026-01-01 16:20:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9029677,29.909021,33.37586,31.27283,32.407448,31.39884,32.7428,32.969097,33.13635,32.30379,3.4075081,3.2225213,3.415193,3.3865614,3.4172528,3.279398,3.4586394,3.4002714,50.136993,35.71854,52.075024,48.302673,51.84886,39.690094,53.776356,51.08589
2026-01-01 16:25:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9083044,29.983501,33.615463,31.018528,32.543945,32.34775,33.150063,33.037533,33.246143,32.664154,3.3934195,3.2004824,3.4118705,3.3822448,3.4221108,3.272742,3.4554102,3.39472,49.685303,35.28169,51.622826,47.84278,51.394436,39.256138,53.340908,50.623955
2026-01-01 16:30:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9684183,30.056799,32.897217,31.598507,32.94125,31.879168,33.618916,33.524418,33.70697,33.249996,3.3864987,3.2111747,3.4028041,3.3817134,3.4092321,3.2649772,3.4548678,3.3850183,49.20372,34.815926,51.1407,47.352455,50.909935,38.79346,52.876644,50.131447
2026-01-01 16:35:00,BAT_0003,train,normal,0,-1,,-1,,,-1.0387022,30.128878,33.67669,32.12045,33.3847,32.418095,34.165466,33.710342,33.56954,33.287365,3.3807054,3.2023628,3.3916218,3.3690991,3.4059243,3.2522142,3.4393437,3.3722558,48.687183,34.316357,50.623585,46.82654,50.390274,38.297203,52.378685,49.60319
2026-01-01 16:40:00,BAT_0003,train,normal,0,-1,,-1,,,-0.88914484,30.199707,33.1971,31.429377,32.720673,32.228848,33.689125,33.123875,33.384014,32.042896,3.3815012,3.2100964,3.4002285,3.365602,3.4006548,3.2607827,3.433564,3.386406,48.24502,33.888718,50.180927,46.37635,49.945435,37.8724,51.952423,49.150997
2026-01-01 16:45:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9301364,30.269253,33.350845,31.467321,33.090107,32.205654,33.345207,33.423958,33.638454,32.117447,3.374088,3.1978056,3.3890803,3.35475,3.390527,3.2433786,3.4311135,3.3676426,47.782475,33.441364,49.71786,45.905407,49.480087,37.42801,51.50651,48.677956
2026-01-01 16:50:00,BAT_0003,train,normal,0,-1,,-1,,,-1.0080081,30.337479,34.20549,32.36114,33.282032,32.680035,33.85428,33.27763,34.608917,33.384377,3.3623567,3.189207,3.3778791,3.351959,3.3800764,3.249726,3.4202266,3.3619847,47.281204,32.95656,49.216026,45.395035,48.97578,36.946415,51.023266,48.165314
2026-01-01 16:55:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9569526,30.404354,34.04279,31.882566,33.548073,32.081795,33.76077,33.818172,33.711716,33.31359,3.3604155,3.1908562,3.371972,3.344974,3.386295,3.2359133,3.4135168,3.3540027,46.80532,32.496307,48.73961,44.91051,48.497017,36.489216,50.5645,47.678635
2026-01-01 17:00:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9487976,30.469849,33.90107,32.05753,33.067776,32.61528,34.407215,33.6967,34.07949,33.292175,3.3443248,3.1807806,3.364274,3.3391328,3.3763657,3.2430463,3.4148326,3.3492472,46.333492,32.039978,48.26725,44.43012,48.022335,36.03591,50.109642,47.196102
2026-01-01 17:05:00,BAT_0003,train,normal,0,-1,,-1,,,-1.0234956,30.533928,33.82733,32.293465,33.5555,32.23883,34.418766,33.718464,34.44587,33.21469,3.340263,3.1746101,3.3568738,3.3415725,3.3613138,3.2266712,3.3988245,3.341984,45.82452,31.547724,47.757706,43.911903,47.51028,35.54692,49.618973,46.675583
2026-01-01 17:10:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9778811,30.596565,34.617947,32.150978,34.037457,32.683834,34.08127,34.316406,33.897038,33.339314,3.3384147,3.1691258,3.356489,3.3275998,3.3675354,3.232929,3.389585,3.3392785,45.33823,31.077408,47.27087,43.416786,47.021046,35.079723,49.150173,46.17826
2026-01-01 17:15:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9527724,30.657726,34.16904,32.31385,33.483395,32.677597,34.305058,33.899075,34.39636,33.40687,3.3267283,3.1691952,3.3471117,3.3210297,3.352869,3.228327,3.3884206,3.334526,44.864426,30.619167,46.796535,42.93438,46.544373,34.62452,48.69341,45.69371
2026-01-01 17:20:00,BAT_0003,train,normal,0,-1,,-1,,,-1.0619912,30.717386,34.653843,32.972004,33.83834,33.46763,34.477962,33.911205,34.48741,33.5486,3.3163345,3.1596136,3.3456094,3.3221009,3.3410423,3.2119431,3.3820462,3.3312917,44.336308,30.108398,46.267826,42.396675,46.013058,34.117134,48.184284,45.153614
2026-01-01 17:25:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9700081,30.775515,34.3021,32.29981,33.68619,33.167027,34.66311,34.11057,34.60879,33.42658,3.319757,3.1629868,3.3359468,3.303459,3.3370645,3.2106266,3.391963,3.319407,43.85393,29.641869,45.78491,41.905544,45.527763,33.653698,47.719257,44.660297
2026-01-01 17:30:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9720291,30.832085,33.823097,32.11339,33.659363,33.169586,34.256863,34.424435,34.881447,33.291237,3.3191123,3.147252,3.3272567,3.3067427,3.3346395,3.2084093,3.371758,3.316067,43.370552,29.174368,45.300983,41.413387,45.04146,33.189297,47.25326,44.16595
2026-01-01 17:35:00,BAT_0003,train,normal,0,-1,,-1,,,-0.89606893,30.887068,34.643284,31.773413,34.01937,32.72497,34.033207,33.87768,33.932133,33.747925,3.313445,3.155034,3.3297572,3.299586,3.3411806,3.2042096,3.3756683,3.300595,42.924946,28.7434,44.854877,40.95969,44.593155,32.761185,46.82368,43.710236
2026-01-01 17:40:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9459759,30.94044,34.082867,32.301384,33.343815,32.75808,34.130642,33.89337,34.33523,33.243668,3.3012936,3.1564972,3.3214083,3.2964315,3.3257737,3.1959069,3.3645465,3.3019576,42.45452,28.28843,44.383926,40.480724,44.119884,32.30923,46.370174,43.22914
2026-01-01 17:45:00,BAT_0003,train,normal,0,-1,,-1,,,-0.97827554,30.992172,34.889637,32.583206,34.001278,33.37051,35.060238,34.529545,34.481583,33.421974,3.3066924,3.14521,3.3123896,3.2874765,3.3261278,3.1892936,3.3503816,3.298824,41.968037,27.817924,43.896893,39.985405,43.630455,31.841843,45.901184,42.731617
2026-01-01 17:50:00,BAT_0003,train,normal,0,-1,,-1,,,-0.96054995,31.042244,34.52475,32.910343,33.923203,33.13438,34.53994,33.738148,34.578896,33.914288,3.2935748,3.130954,3.297465,3.2864597,3.3153598,3.1931186,3.3528607,3.2903101,41.490364,27.355944,43.418686,39.49906,43.14989,31.382923,45.440693,42.24311
2026-01-01 17:55:00,BAT_0003,train,normal,0,-1,,-1,,,-0.84281534,31.09063,34.05572,32.565914,33.845818,32.61346,34.2423,33.91209,33.608326,33.295273,3.289664,3.1364672,3.3084106,3.2803657,3.3151345,3.193876,3.355985,3.2842844,41.07124,26.950588,42.999092,39.07233,42.72823,30.980253,45.036644,41.81448
2026-01-01 18:00:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9359683,31.137306,34.149525,32.658512,34.082726,33.063282,34.23625,34.335293,35.230217,33.109104,3.284031,3.1273077,3.2975318,3.27995,3.309897,3.1936123,3.3456547,3.2802815,40.605793,26.500431,42.533123,38.598434,42.259964,30.53308,44.587936,41.338474
2026-01-01 18:05:00,BAT_0003,train,normal,0,-1,,-1,,,-0.87970775,31.182253,34.351994,32.317368,33.62088,32.94353,34.240555,34.28692,34.32691,32.96065,3.2810452,3.1281686,3.2957337,3.266086,3.304044,3.1783566,3.3461099,3.269181,40.168324,26.077332,42.09516,38.153023,41.819847,30.112783,44.1662,40.89108
2026-01-01 18:10:00,BAT_0003,train,normal,0,-1,,-1,,,-0.90327036,31.225445,34.770065,32.910774,33.695244,33.111732,34.802765,34.53265,34.899624,33.79578,3.2761583,3.1159303,3.2903786,3.2631395,3.291068,3.18098,3.3243325,3.2718465,39.719135,25.6429,41.64547,37.695683,41.36794,29.68123,43.733166,40.4317
2026-01-01 18:15:00,BAT_0003,train,normal,0,-1,,-1,,,-0.8311291,31.266865,34.420433,32.782238,33.56222,33.014378,33.654003,33.594215,34.452763,33.66688,3.2763765,3.1275625,3.2788525,3.2605026,3.3017864,3.1804216,3.3390713,3.2811902,39.305824,25.243166,41.231693,37.274868,40.952126,29.284145,43.334717,40.009014
2026-01-01 18:20:00,BAT_0003,train,normal,0,-1,,-1,,,-0.8173163,31.306492,34.08934,32.210804,33.551598,32.937542,33.60002,34.15976,34.314655,33.54623,3.2670238,3.1198673,3.2804425,3.2500467,3.2924051,3.1629963,3.3268723,3.258955,38.899384,24.850075,40.824795,36.861046,40.54322,28.89366,42.94289,39.59335
2026-01-01 18:25:00,BAT_0003,train,normal,0,-1,,-1,,,-0.8591421,31.344309,34.343403,32.173603,33.523933,33.49066,34.2482,34.43584,34.18279,33.65302,3.2653553,3.1095712,3.267881,3.2569523,3.2840059,3.1648178,3.318759,3.2646344,38.47214,24.436867,40.39707,36.42605,40.11339,28.48319,42.531013,39.156414
2026-01-01 18:30:00,BAT_0003,train,normal,0,-1,,-1,,,-0.8681667,31.380295,34.321655,32.547367,33.803223,33.53538,35.03483,34.34319,34.437294,33.35203,3.2597013,3.1062102,3.2622538,3.2595165,3.2905807,3.1690607,3.314961,3.2521544,38.040413,24.019318,39.964855,35.98648,39.679047,28.068409,42.11481,38.71489
2026-01-01 18:35:00,BAT_0003,train,normal,0,-1,,-1,,,-0.8630381,31.414433,34.07009,33.05019,33.50372,33.024292,34.55512,33.564716,34.219185,33.36596,3.255902,3.1013231,3.2618828,3.250456,3.2768927,3.1538172,3.3178878,3.2472901,37.611233,23.604237,39.535194,35.54951,39.24727,27.656078,41.701065,38.275974
2026-01-01 18:40:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9174229,31.446709,34.496048,32.9377,34.423603,33.18269,34.603268,34.48057,34.5647,34.078606,3.2386444,3.094497,3.2573087,3.2383838,3.2712076,3.158556,3.305862,3.2410576,37.15501,23.162998,39.078457,35.085003,38.78828,27.217764,41.261246,37.8094
2026-01-01 18:45:00,BAT_0003,train,normal,0,-1,,-1,,,-0.8335534,31.477106,34.54908,31.844223,34.055862,33.1451,34.545986,34.58534,34.031086,33.351078,3.2515097,3.1030312,3.256892,3.23713,3.2665184,3.1467443,3.315013,3.238947,36.740494,22.762096,38.663475,34.66296,38.371254,26.819519,40.861637,37.38548
2026-01-01 18:50:00,BAT_0003,train,normal,0,-1,,-1,,,-0.83522713,31.505611,34.437977,31.990477,33.851757,33.380577,34.618786,34.311367,34.500282,33.61701,3.2428637,3.088116,3.2566614,3.2260673,3.2717016,3.1562989,3.3031745,3.2373905,36.325146,22.36039,38.247658,34.24007,37.95339,26.420475,40.461224,36.96071
2026-01-01 18:55:00,BAT_0003,train,normal,0,-1,,-1,,,-0.87868476,31.53221,34.497295,32.880093,33.652355,33.72894,34.476772,34.620983,34.763535,33.58938,3.234785,3.0895214,3.2491424,3.2260306,3.2625184,3.13881,3.3014848,3.2289088,35.888184,21.937782,37.810207,33.795177,37.513783,26.00067,40.039978,36.513836
2026-01-01 19:00:00,BAT_0003,train,normal,0,-1,,-1,,,-0.92987704,31.556889,35.198265,33.32195,33.849915,33.50176,34.944466,34.08795,34.35037,33.882065,3.2258842,3.085708,3.2426891,3.2114635,3.2494001,3.1274407,3.2850657,3.2214131,35.425766,21.490555,37.34727,33.324364,37.048565,25.556406,39.59419,36.040928
2026-01-01 19:05:00,BAT_0003,train,normal,0,-1,,-1,,,-0.8454386,31.579638,34.198772,32.457108,33.652195,33.21824,34.36672,34.709988,34.72475,34.06805,3.2290006,3.0795522,3.2365856,3.2236242,3.2591517,3.1320248,3.2909667,3.2243104,35.005337,21.083937,36.926373,32.896305,36.62559,25.152483,39.18888,35.610962
2026-01-01 19:10:00,BAT_0003,train,normal,0,-1,,-1,,,-0.84898067,31.600443,34.126667,32.6063,34.0909,33.412254,34.46811,34.290672,34.597553,33.79515,3.215443,3.0757563,3.2209213,3.2148566,3.2404966,3.1329324,3.2934432,3.2252052,34.58315,20.675615,36.503708,32.46645,36.200848,24.746868,38.781876,35.179195
2026-01-01 19:15:00,BAT_0003,train,normal,0,-1,,-1,,,-0.85693395,31.619299,35.251442,32.915993,34.11001,32.97898,34.34965,34.417374,35.069775,33.868877,3.2152646,3.070829,3.235691,3.2043629,3.2451262,3.1406374,3.2802544,3.218678,34.157005,20.26347,36.077084,32.03257,35.772125,24.337454,38.371056,34.743385
2026-01-01 19:20:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9311549,31.636192,34.87635,32.894547,33.885826,33.728485,34.898983,34.876614,35.071217,33.92934,3.2164998,3.0664961,3.2240267,3.1975815,3.2393124,3.1170251,3.2732596,3.2112617,33.69395,19.815626,35.61351,31.56111,35.306267,23.892578,37.924656,34.26983
2026-01-01 19:25:00,BAT_0003,train,normal,0,-1,,-1,,,-0.88145417,31.65112,34.824825,32.583035,34.276,33.430153,35.24316,34.350586,34.497982,33.925194,3.2067077,3.0635488,3.2190654,3.1951373,3.2313194,3.1155176,3.2634096,3.2057357,33.25561,19.391687,35.17468,31.114813,34.865276,23.471449,37.502083,33.82155
2026-01-01 19:30:00,BAT_0003,train,normal,0,-1,,-1,,,-0.92042416,31.664068,35.080864,32.309776,34.608845,33.537945,34.640667,34.638927,34.81062,33.84646,3.2059128,3.0602865,3.2065134,3.1986592,3.2226863,3.123691,3.2607403,3.1979551,32.797894,18.949005,34.716446,30.648787,34.40479,23.0317,37.060825,33.353447
2026-01-01 19:35:00,BAT_0003,train,normal,0,-1,,-1,,,-0.88652104,31.675037,34.260353,33.190517,34.099888,33.37959,35.089783,34.65041,34.474327,34.270718,3.197934,3.059982,3.2261977,3.188595,3.2270765,3.1120508,3.2632551,3.1852727,32.357037,18.522629,34.275093,30.199924,33.96126,22.60815,36.635822,32.902588
2026-01-01 19:40:00,BAT_0003,train,normal,0,-1,,-1,,,-0.9818593,31.684017,35.56331,33.47152,34.35901,33.42149,34.945526,35.00829,35.654987,34.214382,3.2007844,3.0531957,3.2013826,3.1863942,3.2140062,3.0992115,3.2391615,3.1941774,31.868769,18.0504,33.786278,29.702791,33.470036,22.139051,36.165115,32.403244
2026-01-01 19:45:00,BAT_0003,train,normal,0,-1,,-1,,,-0.8979281,31.691008,34.67703,33.32755,34.19058,34.024677,34.86734,35.017303,35.073704,34.33588,3.189369,3.0477343,3.1984127,3.1872945,3.209387,3.106063,3.2467864,3.178546,31.42224,17.618538,33.339245,29.248154,33.0208,21.71005,35.734642,31.946585
2026-01-01 19:50:00,BAT_0003,train,normal,0,-1,,-1,,,-0.8921747,31.696003,34.79415,32.995285,34.414406,33.753246,35.04111,34.18045,35.023685,33.939056,3.190308,3.0518348,3.1935427,3.1764333,3.2078032,3.101508,3.2529647,3.1784937,30.97857,17.189444,32.895077,28.79643,32.574448,21.2838,35.30693,31.492851
2026-01-01 19:55:00,BAT_0003,train,normal,0,-1,,-1,,,-0.96373266,31.699001,34.945305,33.409073,35.026947,33.719215,35.70064,34.622597,35.550842,34.497917,3.177845,3.0397072,3.1853302,3.1619341,3.2009308,3.0954707,3.237132,3.1725998,30.499317,16.725933,32.415283,28.308475,32.092293,20.82336,34.844913,31.002726
2026-01-01 20:00:00,BAT_0003,train,normal,0,-1,,-1,,,0.48228076,31.7,33.58435,32.09606,32.8011,32.56971,33.51771,33.17777,33.262295,33.249023,3.2239072,3.0895236,3.239023,3.2206995,3.2505481,3.1426857,3.2911887,3.2244713,30.730757,16.94977,32.646984,28.544117,32.325134,21.045713,35.068027,31.239414
2026-01-01 20:05:00,BAT_0003,train,normal,0,-1,,-1,,,0.49460858,31.699001,33.88132,31.61073,33.167862,32.283253,33.513035,33.663506,33.494453,32.22728,3.2328036,3.0829709,3.2457423,3.2199056,3.252194,3.1376274,3.297382,3.2135198,30.968111,17.179329,32.884605,28.785782,32.563927,21.27375,35.29685,31.482153
2026-01-01 20:10:00,BAT_0003,train,normal,0,-1,,-1,,,0.41071963,31.696003,33.384624,31.513382,32.59913,31.748028,32.92532,33.041912,33.174606,32.86107,3.2365553,3.091751,3.2316897,3.229605,3.2534091,3.1317897,3.2853587,3.2263124,31.165209,17.369953,33.081924,28.986458,32.76222,21.46311,35.48686,31.683722
2026-01-01 20:15:00,BAT_0003,train,normal,0,-1,,-1,,,0.43497112,31.691008,33.522003,31.424532,32.977123,32.033325,33.35202,33.19364,33.98115,32.836876,3.240373,3.0905561,3.2312055,3.2298074,3.2561955,3.1349316,3.291634,3.2287939,31.373945,17.571833,33.290894,29.198982,32.972218,21.66365,35.688087,31.897192
2026-01-01 20:20:00,BAT_0003,train,normal,0,-1,,-1,,,0.46759027,31.684017,33.382767,31.899445,33.15991,32.2251,33.424427,33.187458,33.273106,32.79605,3.2344322,3.091636,3.243656,3.2250042,3.258837,3.1515043,3.2836854,3.2312279,31.598335,17.78885,33.515533,29.427444,33.197964,21.87923,35.904408,32.12667
2026-01-01 20:25:00,BAT_0003,train,normal,0,-1,,-1,,,0.55539036,31.675037,33.55121,31.78251,33.350075,32.88042,33.87683,33.524136,33.82452,33.319775,3.243507,3.1011965,3.2500608,3.2382786,3.26878,3.1514034,3.2984128,3.239062,31.864859,18.04662,33.782356,29.698807,33.4661,22.13529,36.161346,32.39924
2026-01-01 20:30:00,BAT_0003,train,normal,0,-1,,-1,,,0.41755784,31.664068,33.408302,31.53681,32.8272,31.585768,33.45916,32.886288,33.517982,32.373062,3.244622,3.0941114,3.2447608,3.2306266,3.255255,3.1416724,3.2927227,3.2350304,32.06524,18.240417,33.98296,29.902824,33.66769,22.327803,36.35452,32.604164
2026-01-01 20:35:00,BAT_0003,train,normal,0,-1,,-1,,,0.5544256,31.65112,33.860622,31.835056,32.827774,32.299744,34.36283,32.890247,33.849476,32.691307,3.2528424,3.1012259,3.2559783,3.2371047,3.26447,3.1538038,3.304927,3.234874,32.3313,18.497738,34.249317,30.173716,33.93536,22.583418,36.61101,32.87626
2026-01-01 20:40:00,BAT_0003,train,normal,0,-1,,-1,,,0.48327735,31.636192,33.850643,31.876503,32.97055,32.408035,33.58368,33.298435,33.40524,32.64323,3.2423975,3.1032412,3.2580457,3.2295597,3.2668557,3.1510324,3.3004143,3.243862,32.563217,18.722036,34.481495,30.409843,34.168682,22.80623,36.834587,33.113438
2026-01-01 20:45:00,BAT_0003,train,normal,0,-1,,-1,,,0.50326633,31.619299,33.37809,31.693745,32.431618,32.482372,34.103237,33.218613,33.944817,32.74965,3.248543,3.1143792,3.2593565,3.2437477,3.2741103,3.1595209,3.300642,3.2429395,32.804726,18.955612,34.723274,30.655737,34.411655,23.03826,37.06741,33.360428
2026-01-01 20:50:00,BAT_0003,train,normal,0,-1,,-1,,,0.57372266,31.600443,33.535152,31.779716,33.181168,32.187866,33.92361,33.390003,33.511097,32.97739,3.2514637,3.1089084,3.2654412,3.2378492,3.2716656,3.159663,3.3104396,3.2450392,33.080048,19.22189,34.998905,30.936056,34.688644,23.30277,37.33283,33.641994
2026-01-01 20:55:00,BAT_0003,train,normal,0,-1,,-1,,,0.624837,31.579638,33.64812,31.933594,33.280594,32.153343,34.300987,33.90157,33.773808,33.116238,3.2553189,3.116301,3.2674334,3.2490013,3.2752807,3.164731,3.3254364,3.2500775,33.379898,19.511889,35.29909,31.24135,34.99031,23.590849,37.621895,33.948647
2026-01-01 21:00:00,BAT_0003,train,normal,0,-1,,-1,,,0.56831735,31.556889,33.821587,31.884825,33.623302,32.262775,34.02656,33.10147,33.420742,33.394386,3.2499065,3.1177936,3.2672324,3.2509525,3.2808766,3.1715314,3.3167953,3.2531717,33.652626,19.775656,35.572124,31.519028,35.264687,23.852869,37.884815,34.227562
2026-01-01 21:05:00,BAT_0003,train,normal,0,-1,,-1,,,0.6171542,31.53221,33.649883,31.626766,33.210846,32.810783,33.60713,33.59076,33.359375,32.918728,3.2690818,3.1103854,3.2690663,3.2506583,3.2782786,3.171046,3.3192272,3.263209,33.948788,20.06209,35.868618,31.820566,35.56264,24.137405,38.170326,34.530445
2026-01-01 21:10:00,BAT_0003,train,normal,0,-1,,-1,,,0.5383887,31.505611,33.7798,31.463789,32.59783,31.96931,33.37996,33.54631,33.714725,32.940178,3.2635868,3.1191459,3.273461,3.2496698,3.2900422,3.1784234,3.3165352,3.266243,34.207153,20.311968,36.127274,32.083622,35.82257,24.385626,38.4194,34.79467
2026-01-01 21:15:00,BAT_0003,train,normal,0,-1,,-1,,,0.57023937,31.477106,33.57767,31.578968,32.805706,32.376797,34.064713,33.13791,33.392475,32.530846,3.2647443,3.1201024,3.2811565,3.260695,3.2895744,3.174838,3.3311043,3.26002,34.4808,20.576628,36.40123,32.36224,36.097878,24.648531,38.68321,35.074528
2026-01-01 21:20:00,BAT_0003,train,normal,0,-1,,-1,,,0.5462841,31.446709,33.698597,31.63679,33.07466,32.00958,33.68896,33.21684,33.140995,33.003353,3.2693372,3.132626,3.2749712,3.257957,3.296467,3.1803246,3.3318126,3.2588317,34.742954,20.83017,36.663677,32.629154,36.361618,24.900393,38.935932,35.34263
2026-01-01 21:25:00,BAT_0003,train,normal,0,-1,,-1,,,0.59548974,31.414433,33.575153,31.681232,33.117435,31.866968,33.755985,33.250076,33.64939,33.183468,3.2755716,3.1277668,3.2957788,3.2681248,3.2963223,3.1833184,3.332573,3.2725122,35.02872,21.106548,36.949764,32.92011,36.649113,25.17494,39.211422,35.634876
2026-01-01 21:30:00,BAT_0003,train,normal,0,-1,,-1,,,0.65384144,31.380295,33.914757,31.868376,33.16002,31.704021,33.554897,33.613342,33.62878,32.64271,3.2753437,3.1397774,3.2847574,3.2704558,3.2978833,3.18685,3.3419113,3.2668462,35.342487,21.41001,37.263885,33.239574,36.96478,25.47639,39.513905,35.95576
2026-01-01 21:35:00,BAT_0003,train,normal,0,-1,,-1,,,0.64559096,31.344309,33.807167,32.221348,32.92411,32.603764,33.925755,33.23082,33.576775,33.45676,3.281342,3.1295936,3.2924638,3.2659163,3.3053236,3.1872258,3.3438256,3.2830863,35.652298,21.709642,37.574043,33.555008,37.276463,25.774036,39.812572,36.2726
2026-01-01 21:40:00,BAT_0003,train,normal,0,-1,,-1,,,0.7191466,31.306492,33.558907,31.883966,33.875458,32.398426,34.300594,33.417114,34.01819,33.4549,3.2880623,3.145442,3.3059602,3.2741442,3.3170762,3.1943753,3.3420439,3.2849412,35.997406,22.043413,37.919537,33.90638,37.623657,26.105595,40.145267,36.625534
2026-01-01 21:45:00,BAT_0003,train,normal,0,-1,,-1,,,0.736905,31.266865,33.75929,32.100925,33.552,32.323658,34.567562,34.01235,33.89794,33.1036,3.2919161,3.1387453,3.2991228,3.2898505,3.3162127,3.2049232,3.348897,3.2843387,36.351036,22.385426,38.273563,34.26643,37.979427,26.445341,40.48618,36.987186
2026-01-01 21:50:00,BAT_0003,train,normal,0,-1,,-1,,,0.63891196,31.225445,34.067966,31.616156,32.853855,32.539646,33.190613,33.342358,33.66405,32.614815,3.2847073,3.1490073,3.3060648,3.2806365,3.311528,3.2029595,3.3501434,3.28732,36.65764,22.681957,38.580513,34.5786,38.287888,26.739908,40.781757,37.300747
2026-01-01 21:55:00,BAT_0003,train,normal,0,-1,,-1,,,0.61271226,31.182253,32.968567,31.609104,33.053005,31.902838,33.126675,33.590244,33.662613,32.5848,3.2918065,3.1445656,3.3090167,3.2782838,3.317782,3.2039907,3.3528879,3.2951355,36.951668,22.96633,38.874874,34.87797,38.5837,27.022396,41.065212,37.601448
2026-01-01 22:00:00,BAT_0003,train,normal,0,-1,,-1,,,0.6914837,31.137306,33.87052,31.863188,33.56704,32.484688,33.2736,33.259842,33.54943,32.978527,3.3065493,3.1558821,3.3102412,3.2904775,3.3250968,3.20305,3.357087,3.2939959,37.2835,23.287262,39.20708,35.215828,38.917538,27.341202,41.38511,37.940807
2026-01-01 22:05:00,BAT_0003,train,normal,0,-1,,-1,,,0.69007474,31.09063,33.47648,31.428635,33.17979,32.527527,33.582775,33.45171,33.398342,32.694313,3.3154073,3.153467,3.3210247,3.290126,3.3347561,3.206395,3.363139,3.2918441,37.61466,23.60754,39.53861,35.552998,39.250698,27.659357,41.704357,38.279476
2026-01-01 22:10:00,BAT_0003,train,normal,0,-1,,-1,,,0.6451043,31.042244,33.234257,31.708338,32.89418,31.962837,33.315773,32.64973,33.926563,32.064358,3.3108218,3.1619892,3.312814,3.301111,3.3230205,3.2123096,3.3635564,3.3080397,37.924232,23.906946,39.848534,35.868195,39.56215,27.95678,42.0028,38.596073
2026-01-01 22:15:00,BAT_0003,train,normal,0,-1,,-1,,,0.6475214,30.992172,33.444843,31.520096,32.705704,32.01046,33.191166,33.34111,33.066723,32.697678,3.3103027,3.1630037,3.3272188,3.2978568,3.3324013,3.2073517,3.3669858,3.3141944,38.234966,24.207474,40.15962,36.18457,39.874767,28.255316,42.30236,38.913857
