frame_id,image_path,split_hint,curvature,lateral_offset,traffic_density,obstacle,rain,fog,glare,bad_frame,steering,throttle,brake,exists,ok_size,brightness,contrast,valid_image,valid_label,keep
frame_000129,images/frame_000129.png,train,-0.0315106066873727,0.0801728669841365,0.2298249867118956,0,0,0,0,0,0.0136449333334995,0.6332591333133619,0.079900766411548,1,1,84.45733506944444,51.52782590890232,1,1,1
frame_000130,images/frame_000130.png,train,-0.4365732494667511,0.3404799766839893,0.2478159977417045,0,0,0,0,0,0.1389199983357913,0.5459497508970531,0.0908435394314107,1,1,98.55740017361111,54.103015922924115,1,1,1
frame_000131,images/frame_000131.png,train,1.0,-0.182223905674503,0.0457974605513232,0,1,0,0,0,-0.733252356329855,0.3239708888070369,0.1641577702167281,1,1,131.7463324652778,49.487842634130246,1,1,1
frame_000132,images/frame_000132.png,train,-0.6066555494264843,0.4251281723910349,0.248598682415977,0,0,1,0,0,0.2279009150653501,0.3516593512691112,0.106558962029986,1,1,104.46736111111112,38.304886668531516,1,1,1
frame_000133,images/frame_000133.png,train,-0.2649636357579857,0.331413929726167,0.1715412325735018,0,0,0,0,0,-0.0080601323202683,0.6069678414476772,0.0691816438503562,1,1,95.11525607638889,51.82257367453042,1,1,1
frame_000134,images/frame_000134.png,train,0.3851151423432492,0.507539120012504,0.0733687950860264,0,0,0,0,0,-0.5768292406489011,0.6172978932512408,0.0467573034588265,1,1,101.36510416666667,46.17438814778689,1,1,1
frame_000135,images/frame_000135.png,train,0.2427964201643,0.2187446263599345,0.0437476935422255,0,0,0,0,0,-0.2665487380311329,0.656129023227361,0.0371341707211007,1,1,86.36825086805555,50.15399466005351,1,1,1
frame_000136,images/frame_000136.png,train,-0.6715157618958146,-0.3920521271165534,0.1658335982522682,0,0,1,0,0,0.7205250270792538,0.3676550882325431,0.0870709845568955,1,1,127.19743923611111,38.566825599798406,1,1,1
frame_000137,images/frame_000137.png,train,-0.0019050241062283,-0.3234729404702526,0.2204611549714109,0,0,0,0,0,0.1805565950612834,0.6424575909387604,0.0771048468186095,1,1,96.6165798611111,53.78008237098962,1,1,1
frame_000138,images/frame_000138.png,train,1.0,-0.3719596660434253,0.1181402397803366,0,0,0,0,0,-0.6578533354068128,0.4786509160768821,0.0676987794655235,1,1,89.10614149305556,49.34044542052647,1,1,1
frame_000139,images/frame_000139.png,train,-0.1136341019916184,-0.4473307369189998,0.2238138728311065,1,0,0,0,0,0.3382831554331549,0.2989383241107889,0.7253239860939802,1,1,115.79177517361111,49.993145164398484,1,1,1
frame_000140,images/frame_000140.png,train,0.934974976562928,0.1586860934370263,0.181022868429904,0,0,0,0,0,-0.8098894863612236,0.469647000736948,0.082253270995623,1,1,94.00755208333334,50.50407268623584,1,1,1
frame_000141,images/frame_000141.png,train,-0.68651448539811,0.2548320471477363,0.3377166885336096,0,0,0,0,0,0.3724367205785983,0.4644962619336146,0.1171379705227049,1,1,94.45815972222222,50.77638274365401,1,1,1
frame_000142,images/frame_000142.png,train,0.028883173744383,0.3185250619598649,0.1093701647167232,0,0,0,0,0,-0.2057716864252463,0.6759438076002703,0.0499859316296575,1,1,94.94409722222223,51.537013481186435,1,1,1
frame_000143,images/frame_000143.png,train,-0.5560638225092837,0.2862845830879197,0.3778220484542237,0,0,0,0,0,0.2259156432359651,0.4765495185391649,0.124996889176796,1,1,81.41039496527777,52.20915843422469,1,1,1
frame_000144,images/frame_000144.png,train,0.4043569717070926,-0.4275282023125644,0.4575104959159223,0,0,0,0,0,-0.0585822260930558,0.4789999320880086,0.1423323145344622,1,1,102.39952256944444,49.291168017848044,1,1,1
frame_000145,images/frame_000145.png,train,0.0950175503984867,0.5449900193119589,0.2333793045102857,0,0,0,0,0,-0.339708587359628,0.6193137333417026,0.0817983483249266,1,1,111.48511284722223,48.68897751899196,1,1,1
frame_000146,images/frame_000146.png,train,-0.0349028437547586,-0.4265431410114671,0.2249174127187988,0,0,0,1,0,0.2391892546744082,0.6342983367974686,0.0787379638543382,1,1,93.52608506944445,48.46464576383074,1,1,1
frame_000147,images/frame_000147.png,train,-0.7496357380787269,-0.0042909435670401,0.1391282910268168,0,0,0,0,0,0.5980618354339634,0.5213779505248688,0.0688979879839102,1,1,93.36786024305556,46.86256487860327,1,1,1
frame_000148,images/frame_000148.png,train,0.2025521610039351,0.0486984645753389,0.2400104176855029,0,0,0,0,0,-0.1900572636342452,0.5954859216092869,0.0851634181620677,1,1,92.346484375,50.07292729146374,1,1,1
frame_000149,images/frame_000149.png,train,0.5135902688104041,-0.0664541088044897,0.3032930387824235,0,1,0,0,0,-0.3351885281055416,0.3311293826640709,0.2202341179190075,1,1,101.65071614583333,47.572670396680095,1,1,1
frame_000150,images/frame_000150.png,train,-0.3904576090733779,0.2295068854975321,0.0791587299331477,0,1,0,0,0,0.1160109455228511,0.4342029227087227,0.1626786867685946,1,1,95.17732204861112,49.92373178418388,1,1,1
frame_000151,images/frame_000151.png,train,-0.0489937150819062,0.379941167153849,0.3774701155558586,0,0,0,0,0,-0.1871079194660878,0.5780867165390682,0.1167964880991634,1,1,89.6775390625,53.099683010203215,1,1,1
frame_000152,images/frame_000152.png,train,-0.2646558789388279,0.2873592013897788,0.074514119057373,0,0,0,0,0,0.0288654125197423,0.6409888825421538,0.0451139955892497,1,1,106.39401041666666,52.026076516839154,1,1,1
frame_000153,images/frame_000153.png,train,0.129075339756066,-0.7230862188625289,0.2627076403423721,0,0,0,0,0,0.2892707734235979,0.6022372579289565,0.0896167002410053,1,1,83.0123263888889,48.83234876145256,1,1,1
frame_000154,images/frame_000154.png,train,-1.0,-0.1161703684351424,0.3350999640148927,0,0,0,0,0,0.8530305638077529,0.4027150125947876,0.1215047910756934,1,1,112.1285373263889,49.92845655698431,1,1,1
frame_000155,images/frame_000155.png,train,-0.1409420634610732,-0.5746996770718231,0.1013014039330268,0,0,0,0,0,0.4666770501693128,0.656356095931226,0.0497778211907678,1,1,93.67282986111111,47.309980297415954,1,1,1
frame_000156,images/frame_000156.png,train,0.068875635418106,0.0288496791448085,0.1391264461430695,0,0,0,0,0,-0.0352062480755743,0.6575306167663045,0.0580053688101709,1,1,98.4556640625,50.90344964112268,1,1,1
frame_000157,images/frame_000157.png,train,0.0297028607021395,-0.1384465411785901,0.0687757335527854,0,0,0,0,0,0.0669089190911737,0.6899879211160972,0.039931627692325,1,1,98.40635850694444,46.199515881977725,1,1,1
frame_000158,images/frame_000158.png,train,0.2245364013323839,-0.9105658458402054,0.1817267647127188,0,0,1,0,0,0.2684733529497038,0.4514883520840715,0.0838608200700724,1,1,126.17109375,39.99341175585243,1,1,1
frame_000159,images/frame_000159.png,train,-0.3727948553283515,0.4941881009593554,0.1887789824737651,0,0,0,0,0,0.0261577991629094,0.5793683850685118,0.0751819053387474,1,1,100.43444010416667,48.89771201287953,1,1,1
frame_000160,images/frame_000160.png,train,0.6103351438544106,-0.6674460515548667,0.2628839990842631,0,0,0,0,0,-0.1036048734578993,0.5059235715496258,0.0973605940745678,1,1,97.06098090277777,51.15429381900569,1,1,1
frame_000161,images/frame_000161.png,train,-0.0593339047377301,0.1505672997756304,0.1371062360349881,0,0,0,0,0,-0.05820485406198,0.6601460364402081,0.0573516890124807,1,1,68.33446180555555,47.59740453309125,1,1,1
frame_000162,images/frame_000162.png,train,0.1442633226112644,0.532506508125945,0.0915762646990381,0,0,0,0,0,-0.3934236892668338,0.6590956428330838,0.0474191268071416,1,1,96.82515190972222,49.97757749161166,1,1,1
frame_000163,images/frame_000163.png,train,-0.0677646772734261,0.0538006761206411,0.3391957147804353,0,0,0,0,0,0.0294586703543465,0.5877285643721624,0.1076047721019227,1,1,115.43893229166666,50.91143422963384,1,1,1
frame_000164,images/frame_000164.png,train,0.033096606258796,0.4113801299433783,0.0531841094614162,0,0,0,0,0,-0.2483084402119107,0.6947662404367451,0.0361192048465719,1,1,117.81382378472222,49.55629247640649,1,1,1
frame_000165,images/frame_000165.png,train,0.1977393982072139,0.0878536375424716,0.1871538355299422,1,0,0,0,0,-0.2773787992614326,0.2949482779230774,0.717577981582741,1,1,97.04112413194444,47.10494412546008,1,1,1
frame_000166,images/frame_000166.png,train,-0.4267292564340412,-0.3199446453104036,0.0907349603160704,0,0,0,0,0,0.5649419309792735,0.6028969126025671,0.0517299382613301,1,1,107.39403211805555,49.661555630221166,1,1,1
frame_000167,images/frame_000167.png,train,-0.4611845336106528,-0.5396187529714938,0.5065129802181922,0,0,0,0,0,0.656419475371072,0.4504835502015021,0.1553941716318821,1,1,64.59301215277777,52.635528058690674,1,1,1
frame_000168,images/frame_000168.png,train,0.3270754757196854,-0.0125825324055235,0.5326209813012744,0,0,0,0,0,-0.2441209630802366,0.4681675614006169,0.159723210974231,1,1,102.40188802083334,50.222434576625545,1,1,1
frame_000169,images/frame_000169.png,train,0.4895575208631831,0.4503923738581203,0.0216828424624298,0,0,0,0,0,-0.5731314354413027,0.6144995009655129,0.0356102652644935,1,1,106.9615234375,50.465905445519184,1,1,1
frame_000170,images/frame_000170.png,train,-0.5293836398510327,0.0219010547125339,0.2155209814529251,1,0,0,0,0,0.4115564426426861,0.2186909285212696,0.7299193416379419,1,1,83.0191623263889,50.01698107469183,1,1,1
frame_000171,images/frame_000171.png,train,-0.4319600244377253,-0.3722319846767813,0.304845871278516,0,0,0,0,0,0.5366440776799747,0.5269119401649743,0.1049131364680755,1,1,82.44871961805555,46.74649162982638,1,1,1
frame_000172,images/frame_000172.png,train,-0.0749103202701453,-0.075331549084461,0.0442123859992015,0,0,1,0,0,0.0929862594269716,0.5295436008462504,0.0473632368521243,1,1,111.38606770833333,41.06468735069942,1,1,1
frame_000173,images/frame_000173.png,train,0.6017337964221093,0.2916725873011115,0.054382500874785,0,0,0,0,0,-0.6223010000614264,0.5806193654094034,0.0455146009597004,1,1,70.58888888888889,49.568555639038266,1,1,1
frame_000174,images/frame_000174.png,train,-0.1251209853020893,0.6689295024992342,0.0899646724179777,0,1,0,0,0,-0.3008458188237268,0.4834881675932899,0.1611131745244919,1,1,81.90390625,50.71340713815879,1,1,1
frame_000175,images/frame_000175.png,train,0.0403169466105918,0.6440796827180094,0.115846809492322,1,0,0,0,0,-0.3982272970982847,0.3513902273555689,0.6973750798998652,1,1,113.355859375,50.73730911252808,1,1,1
frame_000176,images/frame_000176.png,train,0.7513744325027873,-0.1586935081579636,0.0929330170677854,0,0,0,0,0,-0.5193216187863464,0.5371985575257177,0.0574693791528553,1,1,104.24116753472222,48.9764396716186,1,1,1
frame_000177,images/frame_000177.png,train,-0.6166702880717853,-0.3051828766086902,0.0708298900883988,0,0,0,0,0,0.6432651786794357,0.5718754808547033,0.0498325373510714,1,1,97.5384548611111,53.499481974789994,1,1,1
frame_000178,images/frame_000178.png,train,-0.6339396212313854,0.0137515934195952,0.0168070505770403,0,0,1,0,0,0.4791658002605387,0.4273296080517587,0.0495111824828081,1,1,126.03760850694445,41.822151514497605,1,1,1
frame_000180,images/frame_000180.png,train,-0.3837075392976981,-0.1475082237829321,0.1229113793677305,0,0,0,0,0,0.3439997805037084,0.6002395093617546,0.0590213427119603,1,1,87.86792534722223,51.21625544601141,1,1,1
frame_000181,images/frame_000181.png,train,-0.2355387348000973,-0.2529468996219063,0.1414577681028118,1,0,1,0,0,0.3768874911057174,0.1433820342039963,0.7196501462462989,1,1,114.053515625,41.343240588128566,1,1,1
frame_000182,images/frame_000182.png,train,0.5544494494742005,-0.1387593074014186,0.0053960256293796,0,0,0,0,0,-0.363782061472021,0.607221501134877,0.0326094055476733,1,1,99.34108072916666,54.14810423811737,1,1,1
frame_000183,images/frame_000183.png,train,-0.137917807421067,0.253134871401245,0.125915804565598,0,0,0,0,0,-0.0121893126894243,0.6483459069178272,0.0558338044510053,1,1,81.0550564236111,50.64682899616329,1,1,1
frame_000184,images/frame_000184.png,train,0.3879641964924503,0.1345536821618226,0.2586565664541016,0,0,0,0,0,-0.4158541697167256,0.5518773624425743,0.0927542556244964,1,1,95.1443359375,51.02597612183188,1,1,1
frame_000185,images/frame_000185.png,train,-0.7030044839207502,0.3085550224867763,0.2616216017549158,0,1,0,0,0,0.3815503805060805,0.3078315426016293,0.2129302289779511,1,1,100.59357638888889,51.06689395675047,1,1,1
frame_000186,images/frame_000186.png,train,-0.1709057569721542,-0.0966342422525677,0.0817995749403346,0,0,0,0,0,0.2104138132674523,0.657188997376452,0.0454207866967574,1,1,122.98153211805555,49.88691667104994,1,1,1
frame_000187,images/frame_000187.png,train,-0.3813984027841645,-0.2512786948788945,0.0240055862256289,0,0,0,1,0,0.3992586772996149,0.635318364264197,0.0344557598285026,1,1,109.70881076388889,47.22937776172081,1,1,1
frame_000188,images/frame_000188.png,train,-0.530627389966777,0.0889604811070909,0.3887214624136311,0,0,0,0,0,0.3550234502924688,0.4778220101618737,0.1272929609180489,1,1,87.512890625,50.25972221950482,1,1,1
frame_000189,images/frame_000189.png,train,1.0,0.3835437832000373,0.3218429312770222,0,0,0,0,0,-0.9784880386322616,0.4073549740530423,0.1182170469567015,1,1,106.49077690972223,54.210228092723995,1,1,1
frame_000190,images/frame_000190.png,train,-0.3512003198457235,-0.5633929699260579,0.1187997713982357,0,0,0,0,0,0.5823478411792217,0.6081800160414728,0.057481548424294,1,1,79.55047743055556,45.56903116519552,1,1,1
frame_000191,images/frame_000191.png,train,0.2284142731590336,-0.4445500987414327,0.498802318381345,0,0,0,0,0,0.0362244556499606,0.4997363339347225,0.1497576033291181,1,1,83.09325086805555,53.66460357322543,1,1,1
frame_000192,images/frame_000192.png,train,-0.1250706625878062,0.1163586472042309,0.0765010725643542,0,0,0,0,0,0.0393959160509407,0.6682104920849148,0.0433733965973647,1,1,104.50091145833333,47.87103306239495,1,1,1
frame_000193,images/frame_000193.png,train,0.1292340826198867,0.4054309706675748,0.271194085391152,1,0,0,1,0,-0.3384954906602513,0.2792352535891194,0.7373238784989239,1,1,96.8087890625,46.30880698286225,1,1,1
frame_000194,images/frame_000194.png,train,0.3013874156196287,0.2583509995399488,0.1809268422915069,0,0,0,0,0,-0.4662631635404581,0.5963981220740467,0.0720920555382077,1,1,113.42022569444444,54.049613659624036,1,1,1
frame_000195,images/frame_000195.png,train,0.207036827771379,-0.1723555361986662,0.2813383167462459,0,0,0,0,0,-0.045421530283924,0.5801242235845381,0.095484491797411,1,1,87.23674045138888,50.25071352762133,1,1,1
frame_000196,images/frame_000196.png,train,-0.4143447075940221,0.0254665487279875,0.589306092621798,1,0,0,0,0,0.3140664868786663,0.1108739260635662,0.8207774262917102,1,1,106.68548177083333,53.18476962229485,1,1,1
frame_000197,images/frame_000197.png,train,-0.1262188308048668,0.2899379213291425,0.0820587466261531,0,0,0,0,0,-0.0989073039701359,0.6660356725198731,0.0447700704561638,1,1,92.69027777777778,49.18764198686897,1,1,1
frame_000198,images/frame_000198.png,train,0.167366110840079,0.3528498219524719,0.2707567081828012,0,0,0,0,0,-0.3256118844641337,0.5917619299680037,0.0922255214027759,1,1,94.11805555555556,47.65240575974479,1,1,1
frame_000199,images/frame_000199.png,train,0.055296563727818,-0.0302722266284548,0.167445560584421,0,0,0,0,0,-0.0265339365511944,0.650334741049889,0.0648112440445815,1,1,81.18014322916666,52.92542693872344,1,1,1
frame_000200,images/frame_000200.png,train,0.5459219655158974,0.1513219062890982,0.0711895193047266,0,1,0,0,0,-0.5165210609009703,0.4058992751401661,0.1631897522358265,1,1,93.64737413194445,49.31589007109293,1,1,1
frame_000201,images/frame_000201.png,train,0.4197127862937888,-0.1134323624992759,0.1616511605380685,0,0,0,0,0,-0.2523001500576921,0.5794795365529182,0.0692048923941416,1,1,102.8306857638889,51.05025459434834,1,1,1
frame_000202,images/frame_000202.png,train,0.0944985423069854,0.4378493203486924,0.0977399508659587,1,0,0,0,0,-0.277792661452372,0.3468913087355173,0.6937514844916696,1,1,89.39576822916666,48.20216157528224,1,1,1
frame_000203,images/frame_000203.png,train,-0.1727728296099434,0.3133717662906486,0.150538069938873,0,0,0,0,0,-0.0725501227378121,0.6327571095994057,0.0624978066185996,1,1,98.50625,54.12659298881086,1,1,1
frame_000204,images/frame_000204.png,train,-0.0193427085910207,-0.3265272789467363,0.5654169322463162,0,0,0,0,0,0.2111357053296337,0.5182355319955851,0.1629328825345427,1,1,100.50492621527778,49.57540834814355,1,1,1
frame_000205,images/frame_000205.png,train,-0.0289084940547367,-0.0506457451981618,0.3166484352857811,0,0,0,0,0,0.0295380515614028,0.6033913488390292,0.1013913478557495,1,1,95.42398003472222,53.64068941804027,1,1,1
frame_000206,images/frame_000206.png,train,0.1304464571678524,0.209765828355749,0.1558052910052955,0,1,1,0,1,-0.2109943911992388,0.2993788567145759,0.1903268554839989,1,1,126.85360243055555,73.43043323002311,1,1,1
frame_000207,images/frame_000207.png,train,-0.2638283379347975,0.376801767467913,0.1579792579729472,0,0,0,0,0,0.0138827302992399,0.611941592122509,0.0658001093842476,1,1,76.6625,48.70278500620998,1,1,1
frame_000208,images/frame_000208.png,train,0.0143474195352655,-0.4551184538421951,0.1874109465288748,0,0,0,0,0,0.2382214435297979,0.6515366848078407,0.0691074734517251,1,1,73.55323350694445,49.91323753050959,1,1,1
frame_000209,images/frame_000209.png,train,0.2477479858298016,-0.0958775582388341,0.1126319548603977,1,0,0,0,0,-0.1111930556065929,0.3110292186329004,0.6998966925786554,1,1,106.36759982638888,42.9825112374482,1,1,1
frame_000210,images/frame_000210.png,train,0.2438732353848423,-0.2593306541591044,0.2168838410786514,0,0,0,0,0,-0.0697971847921165,0.5953160085455035,0.080089164353663,1,1,89.18372395833333,49.4794400415625,1,1,1
frame_000211,images/frame_000211.png,train,0.0408726060155064,0.2749079510922022,0.6013914837168893,0,0,0,0,0,-0.2033893377016731,0.5013384594959874,0.1721990496580366,1,1,97.33220486111111,50.62497269546291,1,1,1
frame_000212,images/frame_000212.png,train,0.3958085398423575,-0.0393697185811119,0.2166417283135747,0,0,1,0,0,-0.2853011902575801,0.4050136871217772,0.0952600852592442,1,1,113.37239583333333,35.03653713183622,1,1,1
frame_000213,images/frame_000213.png,train,0.3114651076520782,-0.0375176120076897,0.0691379028101191,0,0,1,0,0,-0.1707583223205807,0.4735087124860426,0.0573296416193427,1,1,116.38658854166667,41.558979412222854,1,1,1
frame_000214,images/frame_000214.png,train,-0.1485322767580763,-0.0035510293859105,0.1087046591683098,0,0,0,0,0,0.1737869192858352,0.6522469139394762,0.05173527190187,1,1,98.8267795138889,49.00165622069855,1,1,1
frame_000215,images/frame_000215.png,train,0.3855397903836939,0.488807613298698,0.2471361381434946,0,1,0,0,0,-0.5853944558790806,0.3763943935730381,0.2042583989057257,1,1,97.70004340277778,49.241709151257176,1,1,1
frame_000216,images/frame_000216.png,train,-0.2687434874792844,-0.0975661738778184,0.1415205510060802,0,0,0,0,0,0.3177050743066424,0.616719109652015,0.0617969924491764,1,1,90.80169270833333,47.72735834908487,1,1,1
frame_000217,images/frame_000217.png,train,-0.1315323083478828,0.4527351960240188,0.145442447590266,0,0,0,0,0,-0.0951345399417037,0.6427886816738304,0.060574243935952,1,1,95.99019097222222,50.805890296819115,1,1,1
frame_000218,images/frame_000218.png,train,-0.950038420490199,-0.3795854683018702,0.0434504496579585,0,0,1,0,0,0.9743668472002264,0.3547846585216747,0.0611763262430169,1,1,113.87921006944444,38.945387132366506,1,1,1
frame_000219,images/frame_000219.png,train,-0.3786869905880264,0.3264218358721448,0.1114848097611983,0,0,1,0,0,0.1344333785403036,0.4452429184659752,0.0689072246701856,1,1,128.51282552083333,41.140701267525735,1,1,1
frame_000220,images/frame_000220.png,train,-0.2362850553023255,0.1927695885863577,0.1085801296193519,1,0,0,0,0,0.0252792695539861,0.3147399435727617,0.6987084330304365,1,1,85.200390625,47.924017459935364,1,1,1
frame_000221,images/frame_000221.png,train,-0.0738675341958576,-0.0500722092620392,0.4364905906705612,0,0,0,1,0,0.0828308984316677,0.552454786426132,0.1318315470334329,1,1,127.72805989583334,54.430682161432735,1,1,1
frame_000222,images/frame_000222.png,train,0.8447252435694257,0.0416816404652034,0.0798343060676493,0,0,0,0,0,-0.7002728978182957,0.5231129441624376,0.0557145118018878,1,1,80.99407552083333,50.46207824464428,1,1,1
frame_000223,images/frame_000223.png,train,-0.3988093044591304,-0.2878905277336155,0.4873135627296476,0,0,0,0,0,0.4917722550873208,0.4696783921527971,0.1496347124282987,1,1,96.84674479166667,44.16064662975153,1,1,1
frame_000224,images/frame_000224.png,train,-0.0513660265349484,0.2154533154199101,0.0104484345528096,0,0,0,0,0,-0.0985633804096046,0.7060698425995269,0.0258130681936559,1,1,89.33318142361111,47.98748970398795,1,1,1
frame_000225,images/frame_000225.png,train,0.2805874850109596,0.2278760438119013,0.0384770394582608,0,0,0,0,0,-0.4043080843044897,0.6504155391874168,0.036431705545824,1,1,76.57365451388888,48.62276710824451,1,1,1
frame_000226,images/frame_000226.png,train,0.1111803421404961,-0.1117694174658834,0.0554715604374101,0,0,0,0,0,-0.0659488367360228,0.6783488854188072,0.0379358324627256,1,1,102.962890625,47.82329728823899,1,1,1
frame_000227,images/frame_000227.png,train,-0.3296422246309782,0.16527918347926,0.1318303964477151,0,0,0,0,0,0.1699664079276685,0.607930916317104,0.0603682139131289,1,1,104.51336805555556,53.892913158004376,1,1,1
frame_000228,images/frame_000228.png,train,-0.1376364412225696,0.1323369580462604,0.012216233949039,0,0,1,0,0,0.1010115070846358,0.5281970298733224,0.0404318090789228,1,1,111.61356336805555,40.19190773167449,1,1,1
frame_000229,images/frame_000229.png,train,0.8945424500155869,0.3632885005306784,0.3643622167282326,1,0,0,0,0,-0.8801271401084261,0.0935647341420011,0.772674508948851,1,1,96.77137586805556,50.502374300614306,1,1,1
frame_000230,images/frame_000230.png,train,-0.1667210640872525,0.4442953704521701,0.2334301083093743,0,0,0,0,0,-0.1534098526733718,0.6049552492742685,0.0829582038861208,1,1,96.2064453125,50.44919815757897,1,1,1
frame_000231,images/frame_000231.png,train,-0.0527070457467587,-0.2253486828386356,0.2331506057326945,0,0,0,0,0,0.1657052786530241,0.6278558788442051,0.0810646629536563,1,1,101.05518663194445,46.91122828262191,1,1,1
frame_000232,images/frame_000232.png,train,0.2492506184357728,0.465292546593029,0.1781267610946011,0,0,0,0,0,-0.4057167213760979,0.607805509929735,0.0705634466464334,1,1,97.74956597222223,49.86724433035464,1,1,1
frame_000233,images/frame_000233.png,train,-0.6133831693125603,0.3031933369024542,0.029437789866909,0,0,0,0,0,0.3134394351491743,0.5870201396840697,0.0395147025959944,1,1,99.17042100694445,47.61841432571721,1,1,1
frame_000234,images/frame_000234.png,train,-0.968771115870656,0.2705732087812575,0.0052225163979622,0,0,0,0,0,0.6105205550965307,0.524417896086582,0.0391955219206251,1,1,90.793359375,51.757549932346315,1,1,1
frame_000235,images/frame_000235.png,train,-0.1689592429500617,-0.1856329471220276,0.025251490980006,0,1,0,0,0,0.2453187892282847,0.4973701295669855,0.1457657176502425,1,1,89.85054253472222,52.659147770256254,1,1,1
frame_000236,images/frame_000236.png,train,-0.1243569269496116,0.2413351640639396,0.1613725936240339,0,0,0,0,0,0.0305262699394029,0.6386482068416658,0.0644101140499541,1,1,84.15553385416666,52.10440204882924,1,1,1
frame_000237,images/frame_000237.png,train,-0.1033318558003739,0.4164585079499823,0.1288185386852156,0,0,0,0,0,-0.1704369276107917,0.6542471403000998,0.0560003072867394,1,1,102.38198784722222,48.416175917692094,1,1,1
frame_000238,images/frame_000238.png,train,-0.0699885860945648,0.3243280502961225,0.3006602517904461,0,0,0,0,0,-0.1322926675357416,0.6007711946544309,0.0980835598215437,1,1,106.47981770833333,51.25331316155293,1,1,1
frame_000239,images/frame_000239.png,train,0.6810431205009565,-0.3383255616435817,0.0611179038406206,0,0,0,0,0,-0.3384016715801206,0.5624001095555915,0.0484539300804892,1,1,93.67764756944445,48.88002153822338,1,1,1
frame_000240,images/frame_000240.png,train,-0.9893706312987876,-0.4903324329758801,0.2584778354427486,0,0,0,0,0,1.0,0.4316586313352804,0.1023324332905822,1,1,94.8396484375,51.306338901819416,1,1,1
frame_000241,images/frame_000241.png,train,0.0694259160644313,0.0136144301717841,0.0305034300839644,0,0,0,0,0,-0.0436285401589886,0.6954386162577262,0.031075665317854,1,1,74.2537109375,46.509287468895494,1,1,1
frame_000242,images/frame_000242.png,train,-0.0459299670167079,0.001062462680685,0.2274029609404186,0,0,0,0,0,0.1420401312023178,0.6312229702675118,0.0795308137854911,1,1,98.084375,53.130607536976875,1,1,1
frame_000243,images/frame_000243.png,train,0.4140682243753972,0.6308658169317601,0.1853449998921985,0,1,0,0,0,-0.6501257168310685,0.392315605162651,0.1893906515632716,1,1,96.528515625,55.55150429617063,1,1,1
frame_000244,images/frame_000244.png,train,-0.469248535675711,-0.0978950096480571,0.0276261891845523,0,0,0,0,0,0.416431496215997,0.6164811266502644,0.0367592714885803,1,1,91.47263454861111,48.27249032640253,1,1,1
frame_000245,images/frame_000245.png,train,-0.4670578973796745,0.0417386751539981,0.0995254030461429,0,0,0,0,0,0.3849906577480866,0.5917545294579151,0.0545552263135182,1,1,96.59730902777778,50.84278123998531,1,1,1
frame_000246,images/frame_000246.png,train,-0.0636166289491607,-0.0884876364080856,0.0365312670927041,0,0,0,1,0,0.1042447673868262,0.6944907307277214,0.0324776203021772,1,1,97.4521484375,52.073883410898546,1,1,1
frame_000247,images/frame_000247.png,train,-0.1772214813764741,-0.6849804345820604,0.1168973604591686,0,0,0,0,0,0.4989034274005263,0.6436416275639962,0.0542260890958973,1,1,81.23051215277778,51.9519679799971,1,1,1
frame_000248,images/frame_000248.png,train,0.0177548452286857,-0.0572587447183227,0.5335540098558756,0,0,0,0,0,-0.0024675076045323,0.5297051275047063,0.1550054719679161,1,1,95.6259765625,47.0509703271372,1,1,1
frame_000249,images/frame_000249.png,train,-0.0533474773153358,-0.0929370364089794,0.223502481663508,0,1,0,0,0,0.1539742712709146,0.4511046359547049,0.1930821750895953,1,1,97.57708333333333,49.36731748424536,1,1,1
frame_000250,images/frame_000250.png,train,0.2067281994386454,0.2737784660559532,0.0936109934347537,0,0,0,0,0,-0.3084101409608846,0.6458905124101071,0.0489231775628372,1,1,85.43194444444444,52.17935785157258,1,1,1
frame_000251,images/frame_000251.png,train,-0.1722382003212681,0.4017106814928113,0.0552368086051131,1,0,1,0,0,-0.0900103503562908,0.1862194769239567,0.6972545397392083,1,1,124.97341579861111,41.694202472798736,1,1,1
frame_000252,images/frame_000252.png,train,0.6834061452235768,0.2155254895342584,0.110711675816755,0,0,1,0,0,-0.5734247026553062,0.3845696844194203,0.0735909939261325,1,1,119.13897569444444,38.611716746751284,1,1,1
frame_000253,images/frame_000253.png,train,-0.1236816971098884,0.7518934798970657,0.1867607671792903,0,0,0,0,0,-0.3494184508591122,0.6298973920652706,0.0706955774142222,1,1,72.61145833333333,52.275074050358704,1,1,1
frame_000254,images/frame_000254.png,train,-0.1701846308556231,0.1307442399327107,0.1587358345775295,1,0,1,0,0,0.1285424793182961,0.1504055317267399,0.7228894410689173,1,1,109.07037760416667,38.10214045022491,1,1,1
frame_000255,images/frame_000255.png,train,-0.2303215126630328,-0.0758477386611513,0.1076035137832645,1,0,1,0,0,0.2535532340561902,0.1562744676432507,0.711170815620858,1,1,121.34828559027778,38.91886184603374,1,1,1
frame_000256,images/frame_000256.png,train,-0.4299530504652635,0.2140324556460385,0.639395251783929,0,0,0,0,0,0.2031417844023158,0.410221051782572,0.1878492712498586,1,1,105.24134114583333,48.05663006099557,1,1,1
frame_000257,images/frame_000257.png,train,0.7957974165347745,-0.1559748075516467,0.0947608631470391,1,0,1,0,0,-0.5172053279257576,0.0476742145915813,0.7170334527250221,1,1,110.37623697916666,37.35643995786784,1,1,1
