frame_id,image_path,split_hint,curvature,lateral_offset,traffic_density,obstacle,rain,fog,glare,bad_frame,steering,throttle,brake
frame_000167,images/frame_000167.png,train,-0.4611845336106528,-0.5396187529714938,0.5065129802181922,0,0,0,0,0,0.656419475371072,0.4504835502015021,0.1553941716318821
frame_000168,images/frame_000168.png,train,0.3270754757196854,-0.012582532405523539,0.5326209813012744,0,0,0,0,0,-0.24412096308023667,0.4681675614006169,0.15972321097423103
frame_000169,images/frame_000169.png,train,0.4895575208631831,0.45039237385812037,0.021682842462429863,0,0,0,0,0,-0.5731314354413027,0.6144995009655129,0.03561026526449355
frame_000170,images/frame_000170.png,train,-0.5293836398510327,0.021901054712533907,0.2155209814529251,1,0,0,0,0,0.41155644264268615,0.21869092852126965,0.7299193416379419
frame_000171,images/frame_000171.png,train,-0.43196002443772535,-0.37223198467678137,0.304845871278516,0,0,0,0,0,0.5366440776799747,0.5269119401649743,0.10491313646807557
frame_000172,images/frame_000172.png,train,-0.07491032027014537,-0.07533154908446105,0.04421238599920152,0,0,1,0,0,0.09298625942697163,0.5295436008462504,0.047363236852124305
frame_000173,images/frame_000173.png,train,0.6017337964221093,0.29167258730111156,0.05438250087478509,0,0,0,0,0,-0.6223010000614264,0.5806193654094034,0.04551460095970044
frame_000174,images/frame_000174.png,train,-0.12512098530208932,0.6689295024992342,0.08996467241797777,0,1,0,0,0,-0.30084581882372685,0.4834881675932899,0.16111317452449192
frame_000175,images/frame_000175.png,train,0.040316946610591854,0.6440796827180094,0.11584680949232203,1,0,0,0,0,-0.3982272970982847,0.3513902273555689,0.6973750798998652
frame_000176,images/frame_000176.png,train,0.7513744325027873,-0.15869350815796368,0.09293301706778541,0,0,0,0,0,-0.5193216187863464,0.5371985575257177,0.057469379152855375
frame_000177,images/frame_000177.png,train,-0.6166702880717853,-0.3051828766086902,0.07082989008839889,0,0,0,0,0,0.6432651786794357,0.5718754808547033,0.049832537351071494
frame_000178,images/frame_000178.png,train,-0.6339396212313854,0.013751593419595212,0.016807050577040378,0,0,1,0,0,0.4791658002605387,0.42732960805175874,0.04951118248280819
frame_000179,images/frame_000179.png,train,-0.17787280761727864,-0.16093307134173884,0.710726014173163,0,0,0,0,1,0.22162072810245534,0.43567133351593723,0.20150601643682087
frame_000180,images/frame_000180.png,train,-0.3837075392976981,-0.14750822378293213,0.12291137936773058,0,0,0,0,0,0.3439997805037084,0.6002395093617546,0.059021342711960356
frame_000181,images/frame_000181.png,train,-0.23553873480009735,-0.25294689962190636,0.1414577681028118,1,0,1,0,0,0.3768874911057174,0.1433820342039963,0.7196501462462989
frame_000182,images/frame_000182.png,train,0.5544494494742005,-0.13875930740141862,0.005396025629379683,0,0,0,0,0,-0.363782061472021,0.607221501134877,0.032609405547673366
frame_000183,images/frame_000183.png,train,-0.13791780742106702,0.253134871401245,0.12591580456559806,0,0,0,0,0,-0.012189312689424345,0.6483459069178272,0.055833804451005394
frame_000184,images/frame_000184.png,train,0.3879641964924503,0.13455368216182262,0.2586565664541016,0,0,0,0,0,-0.4158541697167256,0.5518773624425743,0.0927542556244964
frame_000185,images/frame_000185.png,train,-0.7030044839207502,0.30855502248677635,0.26162160175491583,0,1,0,0,0,0.38155038050608053,0.3078315426016293,0.21293022897795114
frame_000186,images/frame_000186.png,train,-0.17090575697215427,-0.09663424225256775,0.08179957494033469,0,0,0,0,0,0.2104138132674523,0.657188997376452,0.045420786696757476
frame_000187,images/frame_000187.png,train,-0.38139840278416454,-0.2512786948788945,0.02400558622562894,0,0,0,1,0,0.39925867729961495,0.635318364264197,0.03445575982850261
frame_000188,images/frame_000188.png,train,-0.530627389966777,0.08896048110709098,0.3887214624136311,0,0,0,0,0,0.35502345029246885,0.47782201016187376,0.12729296091804895
frame_000189,images/frame_000189.png,train,1.0,0.3835437832000373,0.3218429312770222,0,0,0,0,0,-0.9784880386322615,0.4073549740530423,0.1182170469567015
frame_000190,images/frame_000190.png,train,-0.3512003198457235,-0.5633929699260579,0.1187997713982357,0,0,0,0,0,0.5823478411792217,0.6081800160414728,0.057481548424294045
frame_000191,images/frame_000191.png,train,0.2284142731590336,-0.44455009874143275,0.498802318381345,0,0,0,0,0,0.036224455649960685,0.4997363339347225,0.1497576033291181
frame_000192,images/frame_000192.png,train,-0.1250706625878062,0.11635864720423093,0.07650107256435422,0,0,0,0,0,0.03939591605094071,0.6682104920849148,0.04337339659736475
frame_000193,images/frame_000193.png,train,0.12923408261988673,0.4054309706675748,0.27119408539115203,1,0,0,1,0,-0.33849549066025136,0.2792352535891194,0.7373238784989239
frame_000194,images/frame_000194.png,train,0.30138741561962873,0.25835099953994883,0.1809268422915069,0,0,0,0,0,-0.4662631635404581,0.5963981220740467,0.07209205553820777
frame_000195,images/frame_000195.png,train,0.20703682777137905,-0.17235553619866625,0.28133831674624593,0,0,0,0,0,-0.045421530283924025,0.5801242235845381,0.09548449179741104
frame_000196,images/frame_000196.png,train,-0.41434470759402214,0.025466548727987596,0.589306092621798,1,0,0,0,0,0.31406648687866634,0.11087392606356625,0.8207774262917102
frame_000197,images/frame_000197.png,train,-0.12621883080486687,0.2899379213291425,0.0820587466261531,0,0,0,0,0,-0.09890730397013596,0.6660356725198731,0.044770070456163845
frame_000198,images/frame_000198.png,train,0.16736611084007902,0.3528498219524719,0.2707567081828012,0,0,0,0,0,-0.3256118844641337,0.5917619299680037,0.09222552140277596
frame_000199,images/frame_000199.png,train,0.055296563727818,-0.030272226628454822,0.16744556058442103,0,0,0,0,0,-0.026533936551194452,0.650334741049889,0.06481124404458151
frame_000200,images/frame_000200.png,train,0.5459219655158974,0.15132190628909828,0.07118951930472663,0,1,0,0,0,-0.5165210609009703,0.40589927514016616,0.16318975223582657
frame_000201,images/frame_000201.png,train,0.4197127862937888,-0.11343236249927591,0.16165116053806855,0,0,0,0,0,-0.25230015005769213,0.5794795365529182,0.06920489239414163
frame_000202,images/frame_000202.png,train,0.09449854230698543,0.43784932034869245,0.09773995086595877,1,0,0,0,0,-0.277792661452372,0.3468913087355173,0.6937514844916696
frame_000203,images/frame_000203.png,train,-0.17277282960994345,0.3133717662906486,0.15053806993887306,0,0,0,0,0,-0.07255012273781218,0.6327571095994057,0.06249780661859962
frame_000204,images/frame_000204.png,train,-0.019342708591020778,-0.3265272789467363,0.5654169322463162,0,0,0,0,0,0.2111357053296337,0.5182355319955851,0.16293288253454274
frame_000205,images/frame_000205.png,train,-0.028908494054736753,-0.05064574519816181,0.3166484352857811,0,0,0,0,0,0.02953805156140286,0.6033913488390292,0.10139134785574952
frame_000206,images/frame_000206.png,train,0.13044645716785244,0.20976582835574906,0.1558052910052955,0,1,1,0,1,-0.21099439119923888,0.2993788567145759,0.19032685548399897
frame_000207,images/frame_000207.png,train,-0.2638283379347975,0.37680176746791305,0.15797925797294723,0,0,0,0,0,0.01388273029923992,0.611941592122509,0.06580010938424768
frame_000208,images/frame_000208.png,train,0.0143474195352655,-0.4551184538421951,0.1874109465288748,0,0,0,0,0,0.23822144352979793,0.6515366848078407,0.06910747345172519
frame_000209,images/frame_000209.png,train,0.24774798582980168,-0.09587755823883413,0.1126319548603977,1,0,0,0,0,-0.1111930556065929,0.31102921863290045,0.6998966925786554
frame_000210,images/frame_000210.png,train,0.24387323538484232,-0.25933065415910445,0.21688384107865147,0,0,0,0,0,-0.06979718479211651,0.5953160085455035,0.08008916435366306
frame_000211,images/frame_000211.png,train,0.040872606015506435,0.27490795109220223,0.6013914837168893,0,0,0,0,0,-0.20338933770167314,0.5013384594959874,0.17219904965803667
frame_000212,images/frame_000212.png,train,0.39580853984235753,-0.0393697185811119,0.21664172831357473,0,0,1,0,0,-0.28530119025758016,0.4050136871217772,0.09526008525924425
frame_000213,images/frame_000213.png,train,0.31146510765207824,-0.0375176120076897,0.0691379028101191,0,0,1,0,0,-0.17075832232058075,0.47350871248604265,0.057329641619342786
frame_000214,images/frame_000214.png,train,-0.14853227675807634,-0.0035510293859105104,0.10870465916830983,0,0,0,0,0,0.17378691928583528,0.6522469139394762,0.051735271901870064
frame_000215,images/frame_000215.png,train,0.38553979038369396,0.48880761329869804,0.24713613814349464,0,1,0,0,0,-0.5853944558790806,0.3763943935730381,0.20425839890572578
frame_000216,images/frame_000216.png,train,-0.2687434874792844,-0.09756617387781849,0.1415205510060802,0,0,0,0,0,0.3177050743066424,0.616719109652015,0.06179699244917644
frame_000217,images/frame_000217.png,train,-0.1315323083478828,0.45273519602401885,0.14544244759026603,0,0,0,0,0,-0.09513453994170377,0.6427886816738304,0.06057424393595209
frame_000218,images/frame_000218.png,train,-0.950038420490199,-0.37958546830187023,0.04345044965795851,0,0,1,0,0,0.9743668472002264,0.3547846585216747,0.0611763262430169
frame_000219,images/frame_000219.png,train,-0.37868699058802646,0.3264218358721448,0.11148480976119834,0,0,1,0,0,0.1344333785403036,0.44524291846597525,0.06890722467018562
frame_000220,images/frame_000220.png,train,-0.2362850553023255,0.19276958858635776,0.1085801296193519,1,0,0,0,0,0.02527926955398615,0.3147399435727617,0.6987084330304365
frame_000221,images/frame_000221.png,train,-0.07386753419585768,-0.05007220926203924,0.4364905906705612,0,0,0,1,0,0.08283089843166777,0.552454786426132,0.13183154703343292
frame_000222,images/frame_000222.png,train,0.8447252435694257,0.04168164046520343,0.07983430606764937,0,0,0,0,0,-0.7002728978182957,0.5231129441624376,0.05571451180188785
frame_000223,images/frame_000223.png,train,-0.39880930445913043,-0.28789052773361556,0.48731356272964765,0,0,0,0,0,0.49177225508732086,0.46967839215279716,0.1496347124282987
frame_000224,images/frame_000224.png,train,-0.05136602653494842,0.2154533154199101,0.01044843455280967,0,0,0,0,0,-0.09856338040960463,0.7060698425995269,0.025813068193655975
frame_000225,images/frame_000225.png,train,0.2805874850109596,0.22787604381190132,0.038477039458260864,0,0,0,0,0,-0.4043080843044897,0.6504155391874168,0.03643170554582405
frame_000226,images/frame_000226.png,train,0.11118034214049613,-0.11176941746588348,0.0554715604374101,0,0,0,0,0,-0.06594883673602284,0.6783488854188072,0.037935832462725645
frame_000227,images/frame_000227.png,train,-0.32964222463097825,0.16527918347926004,0.1318303964477151,0,0,0,0,0,0.1699664079276685,0.607930916317104,0.06036821391312899
frame_000228,images/frame_000228.png,train,-0.1376364412225696,0.13233695804626047,0.01221623394903903,0,0,1,0,0,0.10101150708463583,0.5281970298733224,0.0404318090789228
frame_000229,images/frame_000229.png,train,0.8945424500155869,0.3632885005306784,0.36436221672823266,1,0,0,0,0,-0.8801271401084261,0.09356473414200117,0.772674508948851
frame_000230,images/frame_000230.png,train,-0.1667210640872525,0.44429537045217016,0.2334301083093743,0,0,0,0,0,-0.15340985267337187,0.6049552492742685,0.08295820388612087
frame_000231,images/frame_000231.png,train,-0.05270704574675878,-0.22534868283863563,0.23315060573269458,0,0,0,0,0,0.16570527865302417,0.6278558788442051,0.08106466295365639
frame_000232,images/frame_000232.png,train,0.24925061843577284,0.46529254659302904,0.17812676109460118,0,0,0,0,0,-0.4057167213760979,0.607805509929735,0.07056344664643346
frame_000233,images/frame_000233.png,train,-0.6133831693125603,0.3031933369024542,0.029437789866909002,0,0,0,0,0,0.31343943514917433,0.5870201396840697,0.039514702595994405
frame_000234,images/frame_000234.png,train,-0.968771115870656,0.2705732087812575,0.0052225163979622985,0,0,0,0,0,0.6105205550965307,0.524417896086582,0.039195521920625156
frame_000235,images/frame_000235.png,train,-0.1689592429500617,-0.18563294712202769,0.025251490980006074,0,1,0,0,0,0.24531878922828476,0.4973701295669855,0.1457657176502425
frame_000236,images/frame_000236.png,train,-0.12435692694961163,0.24133516406393968,0.1613725936240339,0,0,0,0,0,0.03052626993940294,0.6386482068416658,0.06441011404995418
frame_000237,images/frame_000237.png,train,-0.10333185580037392,0.4164585079499823,0.12881853868521567,0,0,0,0,0,-0.17043692761079174,0.6542471403000998,0.056000307286739465
frame_000238,images/frame_000238.png,train,-0.06998858609456485,0.3243280502961225,0.30066025179044614,0,0,0,0,0,-0.13229266753574162,0.6007711946544309,0.0980835598215437
frame_000239,images/frame_000239.png,train,0.6810431205009565,-0.3383255616435817,0.061117903840620644,0,0,0,0,0,-0.3384016715801206,0.5624001095555915,0.048453930080489226
frame_000240,images/frame_000240.png,train,-0.9893706312987876,-0.4903324329758801,0.25847783544274866,0,0,0,0,0,1.0,0.43165863133528043,0.10233243329058227
frame_000241,images/frame_000241.png,train,0.06942591606443133,0.013614430171784184,0.03050343008396446,0,0,0,0,0,-0.043628540158988635,0.6954386162577262,0.03107566531785408
frame_000242,images/frame_000242.png,train,-0.04592996701670792,0.0010624626806850352,0.2274029609404186,0,0,0,0,0,0.14204013120231787,0.6312229702675118,0.07953081378549115
frame_000243,images/frame_000243.png,train,0.41406822437539725,0.6308658169317601,0.18534499989219858,0,1,0,0,0,-0.6501257168310685,0.392315605162651,0.18939065156327162
frame_000244,images/frame_000244.png,train,-0.46924853567571106,-0.09789500964805714,0.02762618918455233,0,0,0,0,0,0.41643149621599707,0.6164811266502644,0.03675927148858036
frame_000245,images/frame_000245.png,train,-0.46705789737967457,0.04173867515399816,0.09952540304614292,0,0,0,0,0,0.3849906577480866,0.5917545294579151,0.05455522631351824
frame_000246,images/frame_000246.png,train,-0.06361662894916074,-0.08848763640808562,0.036531267092704114,0,0,0,1,0,0.10424476738682623,0.6944907307277214,0.0324776203021772
frame_000247,images/frame_000247.png,train,-0.1772214813764741,-0.6849804345820604,0.1168973604591686,0,0,0,0,0,0.49890342740052634,0.6436416275639962,0.05422608909589739
frame_000248,images/frame_000248.png,train,0.01775484522868573,-0.05725874471832271,0.5335540098558756,0,0,0,0,0,-0.0024675076045323277,0.5297051275047063,0.15500547196791614
frame_000249,images/frame_000249.png,train,-0.05334747731533581,-0.09293703640897946,0.22350248166350808,0,1,0,0,0,0.15397427127091465,0.45110463595470496,0.19308217508959538
frame_000250,images/frame_000250.png,train,0.20672819943864543,0.2737784660559532,0.09361099343475378,0,0,0,0,0,-0.3084101409608846,0.6458905124101071,0.04892317756283726
frame_000251,images/frame_000251.png,train,-0.1722382003212681,0.4017106814928113,0.05523680860511314,1,0,1,0,0,-0.09001035035629082,0.18621947692395677,0.6972545397392083
frame_000252,images/frame_000252.png,train,0.6834061452235768,0.21552548953425849,0.11071167581675506,0,0,1,0,0,-0.5734247026553062,0.3845696844194203,0.0735909939261325
frame_000253,images/frame_000253.png,train,-0.12368169710988844,0.7518934798970657,0.18676076717929035,0,0,0,0,0,-0.3494184508591122,0.6298973920652706,0.07069557741422222
frame_000254,images/frame_000254.png,train,-0.17018463085562313,0.13074423993271075,0.15873583457752952,1,0,1,0,0,0.12854247931829613,0.15040553172673998,0.7228894410689173
frame_000255,images/frame_000255.png,train,-0.23032151266303286,-0.0758477386611513,0.10760351378326453,1,0,1,0,0,0.2535532340561902,0.15627446764325076,0.711170815620858
frame_000256,images/frame_000256.png,train,-0.42995305046526355,0.21403245564603854,0.639395251783929,0,0,0,0,0,0.20314178440231587,0.41022105178257207,0.18784927124985862
frame_000257,images/frame_000257.png,train,0.7957974165347745,-0.15597480755164675,0.09476086314703916,1,0,1,0,0,-0.5172053279257576,0.04767421459158131,0.7170334527250221
frame_000258,images/frame_000258.png,train,-0.19408562937472432,0.08029455038609964,0.38997896645732116,0,0,0,0,0,0.0767528157516913,0.5446902358649927,0.12222015375141126
frame_000259,images/frame_000259.png,train,-0.3956079613435176,0.2663302325209968,0.01177557877562657,0,0,0,0,0,0.14878940176353284,0.6367569551598271,0.03165007091785168
frame_000260,images/frame_000260.png,train,-0.5605836100367885,0.6668247234642899,0.023949141246173453,0,0,0,0,0,0.09090812551876928,0.5995010785564816,0.03730872478963963
frame_000261,images/frame_000261.png,train,0.3295574069375526,0.06169396000784705,0.1476252722775215,1,0,0,0,0,-0.2750318278352801,0.2824196733153569,0.7098839860358261
frame_000262,images/frame_000262.png,train,0.03262120832285387,-0.094505775523762,0.2233798636210385,0,0,0,0,0,0.026728511443673404,0.6352928060680657,0.0783201455111832
frame_000263,images/frame_000263.png,train,-0.18529413343260187,-0.6828200313869941,0.03196599995615573,0,0,1,0,1,0.5042618611793673,0.511753073328825,0.04609227412404825
frame_000264,images/frame_000264.png,train,0.2303792011571742,-0.030218842409928413,0.14232753241870388,0,0,0,0,0,-0.10953385176539057,0.6241095234220188,0.061383295258353364
frame_000265,images/frame_000265.png,train,0.45967182935027234,0.12077862601989087,0.10845524516131226,1,1,0,0,0,-0.47155184964292784,0.09010629832348624,0.8166516500696097
frame_000266,images/frame_000266.png,train,-0.20418492465075302,0.19111982630227142,0.206623349845374,0,1,0,0,0,0.04577994746028761,0.42684484262396843,0.19130954955606483
frame_000267,images/frame_000267.png,train,0.5510846351337406,-0.25203763844629723,0.18473615225960782,1,0,0,0,0,-0.3023019864076592,0.2251254196823891,0.7226319199225226
frame_000268,images/frame_000268.png,train,0.13642221254180578,-0.23113379107578,0.13440297542910057,0,0,1,0,0,0.012061555825380417,0.4856745160914536,0.07071469330708584
frame_000269,images/frame_000269.png,train,0.6635974939763554,-0.30233662594466376,0.0990793152325662,1,0,0,0,0,-0.35663586483832577,0.2326027408733307,0.7031892300812981
frame_000270,images/frame_000270.png,train,0.01093344155619081,-0.14439954158317653,0.048517880393717724,0,0,0,0,0,0.0938323307253596,0.7008320535509607,0.03460736940254104
frame_000271,images/frame_000271.png,train,0.058233148174864593,0.5814564334370848,0.34004070454948565,0,0,0,0,0,-0.36353290443369957,0.5893391237727071,0.10766182509907027
frame_000272,images/frame_000272.png,train,0.054918349069164187,0.3696764481533999,0.42785251697123605,0,0,0,0,0,-0.2718288658746262,0.5592679492462346,0.1293861177939732
frame_000273,images/frame_000273.png,train,0.3404361084750523,-0.5570662848402015,0.16023953356820464,0,0,0,0,0,0.07018153038835341,0.5958289415561179,0.06758638206051559
frame_000274,images/frame_000274.png,train,1.0,-0.39303330663002317,0.08112350951458978,0,0,0,0,0,-0.584433861623775,0.4916067716698936,0.05851863035961827
frame_000275,images/frame_000275.png,train,-0.09276901778124487,0.35323776716271527,0.2706192851682485,0,0,0,0,0,-0.06091681423427155,0.606729446634864,0.09099788700622556
frame_000276,images/frame_000276.png,train,0.10589353517803352,-0.4234512850747764,0.15233697937038213,0,0,0,0,0,0.18710761516048666,0.6455033501847596,0.06187386744670329
frame_000277,images/frame_000277.png,train,0.5853438638544093,0.018094019031751323,0.28098146579946276,1,0,0,0,0,-0.470316389762563,0.18458771419930609,0.7470489053399373
frame_000278,images/frame_000278.png,train,-0.47566541196005346,-0.008012619564158073,0.04429546541675348,1,0,0,0,0,0.3367696754031258,0.2893635047121256,0.6865959220147156
frame_000279,images/frame_000279.png,train,0.3624340646104105,-0.03277405643970455,0.22558500913299231,1,0,0,0,0,-0.26491100439113097,0.2485584338813705,0.7297440272987487
frame_000280,images/frame_000280.png,train,0.063499254457516,0.05728829241987921,0.10042361888906641,0,0,0,0,0,-0.0909550301510015,0.6721518824973236,0.048321045555808725
frame_000281,images/frame_000281.png,train,-0.6686816727332447,-0.449063441568289,0.026038716877771362,0,0,0,0,0,0.769382376928134,0.5771501145461311,0.039556508549419216
frame_000282,images/frame_000282.png,train,-0.4936497483663895,-0.46053874107149867,0.14903341054926825,0,0,0,1,0,0.6632424711686521,0.5691083566344782,0.06725868179008077
frame_000283,images/frame_000283.png,train,-0.33683646926114896,0.3421884854523177,0.09332679099090628,0,0,0,0,0,0.11793678022738008,0.6199683293009529,0.05093442767392316
frame_000284,images/frame_000284.png,train,0.9813718081009298,0.02835992120649514,0.3583555772067883,0,0,0,0,0,-0.8113598741875945,0.3983011863574381,0.1269741320768984
frame_000285,images/frame_000285.png,train,0.20707584163011272,-0.10235763763032664,0.07115671803958226,0,0,0,0,0,-0.1635670826022753,0.6536799803601236,0.043360079539898205
frame_000286,images/frame_000286.png,train,0.6964501215899019,-0.0716642424505249,0.08622607468527939,1,0,0,1,0,-0.5424401822963371,0.23053084954217176,0.7005272684673877
frame_000287,images/frame_000287.png,train,-0.2050605825431082,0.12575025615516658,0.07183327185555072,0,0,1,0,0,0.05271180322932934,0.49384623834193553,0.05629562074086631
frame_000288,images/frame_000288.png,train,-0.3281910847826375,0.053155419500963946,0.08482274603275429,0,0,0,1,0,0.23170975469498836,0.6246738219320085,0.048687098372645274
frame_000289,images/frame_000289.png,train,0.14595877625942616,-0.3848417936576269,0.3510931401173556,0,0,0,0,0,0.11014863802267233,0.5679256457070403,0.111806439169255
frame_000290,images/frame_000290.png,train,-0.6269329596678882,-0.32386975259525186,0.15791493999350656,1,0,0,1,0,0.6924435106496458,0.21934317906869497,0.7171938324730758
frame_000291,images/frame_000291.png,train,-0.3519825611406905,-0.03845254595560261,0.20465312746495018,0,0,0,1,0,0.3153291466997918,0.5779748931591293,0.07878569658955868
frame_000292,images/frame_000292.png,train,-0.5056926336279933,0.36267127852912573,0.11807190538710327,0,0,0,0,0,0.18605701054481072,0.5775363063889152,0.0597729146740495
frame_000293,images/frame_000293.png,train,-0.2774282430731072,0.2634622647280339,0.25714701608629914,0,0,0,0,0,0.021550694141477693,0.5745128957551738,0.09061131187857191
frame_000294,images/frame_000294.png,train,0.3767473511511703,-0.06862093349223633,0.29189164152775915,0,1,1,0,0,-0.26697235346679743,0.2024884552350502,0.228017084717303
frame_000295,images/frame_000295.png,train,0.182789624640119,0.45399475056352634,0.18539579955857186,0,0,0,0,0,-0.37664856249543827,0.6185535452264761,0.07130279228476773
frame_000296,images/frame_000296.png,train,0.8486167140726075,0.4980902822003521,0.12505761000229584,1,0,0,0,0,-0.9693510144982966,0.18650649368467492,0.712592154705731
frame_000297,images/frame_000297.png,train,-0.29740836106995305,-0.35387134789190133,0.10440443933506098,0,1,0,0,0,0.4645665443214055,0.44397677401873803,0.1674508347322144
frame_000298,images/frame_000298.png,train,-0.02369290390646913,-0.38610088192765873,0.00169512964141337,0,0,0,0,0,0.22278288494665358,0.7146681238442114,0.023199478613574027
frame_000299,images/frame_000299.png,train,-0.49972322736963737,-0.08204648704232921,0.6351914839675766,0,0,0,0,0,0.4250388989423117,0.39773833513742074,0.18792305966187317
frame_000300,images/frame_000300.png,train,-0.664925337935935,-0.2105828535715714,0.07247725235344969,0,0,0,0,0,0.6272091588059135,0.5616478940891056,0.05101316399063049
frame_000301,images/frame_000301.png,train,-0.18345128601714072,0.12540858774229857,0.2504415524541409,0,0,0,0,0,0.07107784123510685,0.5956551994376226,0.08744472558490121
frame_000302,images/frame_000302.png,train,0.016519217589195705,-0.08585042435166886,0.17388615262055387,0,0,0,1,0,0.06820391546328576,0.6558360030649669,0.0657880733313245
frame_000303,images/frame_000303.png,train,-0.11316629926545196,0.29165902948593275,0.009739444196822187,0,0,0,0,0,-0.04566136950723347,0.6939579346780218,0.026626042949059146
frame_000304,images/frame_000304.png,train,-0.13650436574243793,0.22925082331193428,0.06109142349484557,0,0,0,0,0,0.025250400615898318,0.6713171286283164,0.03973474287860071
frame_000305,images/frame_000305.png,train,-0.2017759073558703,-0.2844633949284724,0.2899908062222567,0,0,0,0,0,0.31240158600872264,0.5781480363510361,0.0975461344608136
frame_000306,images/frame_000306.png,train,-0.6683613234228254,0.1603488773814229,0.22622822702534442,0,0,1,1,0,0.43119184254832166,0.3471478558565643,0.10199838147705063
frame_000307,images/frame_000307.png,train,-0.29820153840529073,-0.01614835049618644,0.18368147951781078,0,1,1,0,0,0.2817906505039294,0.2560711744877081,0.19992423153490174
frame_000308,images/frame_000308.png,train,0.541670996719243,0.3765958075460865,0.03329247950580378,0,0,0,0,0,-0.6022677198273023,0.6000134328291201,0.039323270864947225
frame_000309,images/frame_000309.png,train,0.13805930484287238,-0.13724282494619955,0.10020103095865186,0,0,0,0,0,-0.0038642168810637152,0.6573177781958973,0.04945880455523163
frame_000310,images/frame_000310.png,train,0.15565457629910762,-0.13927300124744066,0.1246042837361315,0,0,0,0,0,-0.05051581287027144,0.6452575854325324,0.05579233558734634
frame_000311,images/frame_000311.png,train,0.1717416702555558,-0.6193580574207518,0.030726734205954793,0,0,0,0,0,0.26402812019955946,0.6748973089768047,0.032768096807165685
frame_000312,images/frame_000312.png,train,-0.3422657630777361,-0.26550393820806906,0.18235220342774935,0,0,1,0,0,0.415525997175884,0.4277235761847405,0.08589959865932562
frame_000313,images/frame_000313.png,train,-0.19516677057154513,0.23506573949725942,0.00773144118552186,0,0,0,0,0,-0.02088404288186302,0.6782606414707583,0.02744006574315415
frame_000314,images/frame_000314.png,train,-0.11802961015030462,0.44493146023035074,0.08443594980211948,0,0,0,0,0,-0.11615884453911204,0.6668414955391972,0.04522858931333051
frame_000315,images/frame_000315.png,train,-0.7736717792157577,-0.05116361986560263,0.07112128862067715,0,0,0,0,0,0.6531079029845763,0.5403731931396114,0.052416828045380066
frame_000316,images/frame_000316.png,train,-0.20332042593731198,-0.027290583455350525,0.4979601381314866,0,0,0,0,0,0.1591741874713717,0.5050498664665173,0.14914724107160568
frame_000317,images/frame_000317.png,train,0.12212818074534386,0.23633485857933986,0.25698802287639355,0,0,0,0,0,-0.18764000845783524,0.6056285558441934,0.08808708056527112
frame_000318,images/frame_000318.png,train,0.6542422563242165,0.056746820620209214,0.24841980180584688,0,0,0,0,0,-0.5219701638486755,0.5022046181031102,0.0944759869490375
frame_000319,images/frame_000319.png,train,-0.6230447847054744,0.2758182396680426,0.1361679617005677,0,0,0,0,0,0.31184554117360863,0.5477322564637064,0.06613837105702838
frame_000320,images/frame_000320.png,train,-0.7558426754562109,0.06214358561593068,0.16434436296797586,0,1,0,0,0,0.5047797782171768,0.33131093786996624,0.1896508848233574
frame_000321,images/frame_000321.png,train,-0.46789745925980925,-0.04958636468726714,0.26520134027378345,0,0,0,0,0,0.396214771051465,0.5336000390522139,0.09565629173605525
frame_000322,images/frame_000322.png,train,0.14973771296580052,0.03707976979703375,0.31164917986290414,0,0,0,0,0,-0.15866661206708313,0.5809752444548234,0.10208480001345305
frame_000323,images/frame_000323.png,train,-0.15642185282468507,0.48177140918935296,0.07800385060592277,0,0,0,0,0,-0.2188444821593542,0.66141428172299,0.044247704595463816
frame_000324,images/frame_000324.png,train,-0.27704276582996634,0.5298829202742854,0.07058186413602927,0,0,0,0,0,-0.0901788564869423,0.6398877943863965,0.04433698655901472
frame_000325,images/frame_000325.png,train,0.04529594930280025,-0.021848754328056132,0.5436821496248816,0,1,0,0,0,-0.06262475038318144,0.3406520577707314,0.27235790829581547
frame_000326,images/frame_000326.png,train,-0.4742828188493768,-0.1653270393531489,0.2748468516608511,0,0,0,0,0,0.47342530162353924,0.5289470381488267,0.0981505443134811
frame_000327,images/frame_000327.png,train,0.1845223411799271,-0.5966928416855832,0.38131855281322974,0,1,0,0,0,0.21595524728971283,0.36963403827938424,0.23431935855655986
frame_000328,images/frame_000328.png,train,-0.3303093984691705,-0.0073759870632959836,0.01972365049996249,0,0,0,0,0,0.22849569186946492,0.6470348426311789,0.03257641569949744
frame_000329,images/frame_000329.png,train,0.02061285726445701,0.070107797795501,0.14195721635316716,0,0,0,0,0,-0.041635814530546295,0.6661924028235,0.057935195371816774
frame_000330,images/frame_000330.png,train,-0.25831713276929136,0.07873377569488037,0.20953951686367894,0,1,0,1,0,0.16297492842397535,0.41499774254385413,0.19289887430650104
frame_000331,images/frame_000331.png,train,0.15818658104559422,0.036752653577399534,0.5278858928355448,0,0,0,0,0,-0.14089313146503096,0.5036026212984406,0.15584668671994462
frame_000332,images/frame_000332.png,train,-0.22128938202436474,-0.3091165762931339,0.047677586905845316,0,0,1,0,0,0.38315220043406734,0.4990549681780811,0.05056467166503949
frame_000333,images/frame_000333.png,train,0.2676430816046087,-0.47439594985964334,0.16412103355207133,0,0,0,0,0,0.07978160823805973,0.6090290219358533,0.06738430562658743
