time,device_id,split,state_label,is_anomaly_point,anomaly_start_time,fault_cell,window_start_time,target_time,anomaly_score,abs_norm_residual_cell_voltage_min,abs_norm_residual_cell_voltage_delta,abs_norm_residual_cell_temp_max,abs_norm_residual_cell_temp_delta,abs_norm_residual_cell_soc_mean,abs_norm_residual_cell_soc_delta
2026-01-03 22:35:00,BAT_0011,train,normal,0,,,2026-01-03 19:55:00,2026-01-03 22:35:00,0.6022762,0.072212584,0.087008156,0.0045239506,0.51890516,0.0011054043,0.019977102
2026-01-03 22:40:00,BAT_0011,train,normal,0,,,2026-01-03 20:00:00,2026-01-03 22:40:00,0.32969606,0.028946511,0.01399359,0.049658492,0.28407443,0.0044129468,0.022847187
2026-01-03 22:45:00,BAT_0011,train,normal,0,,,2026-01-03 20:05:00,2026-01-03 22:45:00,0.14101264,0.06673761,0.07438843,0.019044789,0.10940473,0.00096965145,0.023134883
2026-01-03 22:50:00,BAT_0011,train,normal,0,,,2026-01-03 20:10:00,2026-01-03 22:50:00,0.03465788,0.019884912,0.00897211,0.012244642,0.0143865375,0.0054251966,0.023288567
2026-01-03 22:55:00,BAT_0011,train,normal,0,,,2026-01-03 20:15:00,2026-01-03 22:55:00,0.34412318,0.037167694,0.021793853,0.06382228,0.29467162,0.0011729283,0.020601213
2026-01-03 23:00:00,BAT_0011,train,normal,0,,,2026-01-03 20:20:00,2026-01-03 23:00:00,1.5224968,0.015549613,0.052560706,0.21776862,1.3297842,0.0049432055,0.022835137
2026-01-03 23:05:00,BAT_0011,train,normal,0,,,2026-01-03 20:25:00,2026-01-03 23:05:00,0.16455714,0.05955957,0.06535443,0.03796961,0.13070424,0.0014159535,0.019408634
2026-01-03 23:10:00,BAT_0011,train,normal,0,,,2026-01-03 20:30:00,2026-01-03 23:10:00,0.16050021,0.031163182,0.010167534,0.12461126,0.06975821,0.001447742,0.02196464
2026-01-03 23:15:00,BAT_0011,train,normal,0,,,2026-01-03 20:35:00,2026-01-03 23:15:00,0.37212247,0.028545506,0.02530332,0.07553619,0.3191194,0.0029667285,0.019753959
2026-01-03 23:20:00,BAT_0011,train,normal,0,,,2026-01-03 20:40:00,2026-01-03 23:20:00,0.26203728,0.022336556,0.05137639,0.031853095,0.22184637,0.005552898,0.026910078
2026-01-03 23:25:00,BAT_0011,train,normal,0,,,2026-01-03 20:45:00,2026-01-03 23:25:00,1.2739733,0.015217341,0.009598538,0.17537436,1.116164,0.0015601234,0.024667177
2026-01-03 23:30:00,BAT_0011,train,normal,0,,,2026-01-03 20:50:00,2026-01-03 23:30:00,0.388015,0.041124467,0.07464423,0.05068283,0.32878992,0.0021773102,0.025223758
2026-01-03 23:35:00,BAT_0011,train,normal,0,,,2026-01-03 20:55:00,2026-01-03 23:35:00,0.23585917,0.039401364,0.03657429,0.058895145,0.19707333,9.2171686e-05,0.022648523
2026-01-03 23:40:00,BAT_0011,train,normal,0,,,2026-01-03 21:00:00,2026-01-03 23:40:00,0.8329956,0.026384443,0.022809582,0.16729574,0.72258824,0.00012984054,0.023787213
2026-01-03 23:45:00,BAT_0011,train,normal,0,,,2026-01-03 21:05:00,2026-01-03 23:45:00,0.91218686,0.04025051,0.10969996,0.07797404,0.7894297,0.0032239452,0.024419473
2026-01-03 23:50:00,BAT_0011,train,normal,0,,,2026-01-03 21:10:00,2026-01-03 23:50:00,1.1805923,0.04781594,0.09131522,0.075188294,1.029414,0.0059934384,0.02093133
2026-01-03 23:55:00,BAT_0011,train,normal,0,,,2026-01-03 21:15:00,2026-01-03 23:55:00,1.0595605,0.04865095,0.070351325,0.17181368,0.9169767,0.0038438619,0.021857405
2026-01-01 02:40:00,BAT_0012,train,normal,0,,,2026-01-01 00:00:00,2026-01-01 02:40:00,1.0229131,0.067116655,0.20078118,0.09882273,0.8595984,0.15464053,0.17583817
2026-01-01 02:45:00,BAT_0012,train,normal,0,,,2026-01-01 00:05:00,2026-01-01 02:45:00,0.8289552,0.06124266,0.039546084,0.11149193,0.70403904,0.15039746,0.15380993
2026-01-01 02:50:00,BAT_0012,train,normal,0,,,2026-01-01 00:10:00,2026-01-01 02:50:00,0.28707978,0.038127422,0.15673177,0.02723819,0.09154299,0.14750265,0.12676442
2026-01-01 02:55:00,BAT_0012,train,normal,0,,,2026-01-01 00:15:00,2026-01-01 02:55:00,0.2169998,0.06457333,0.10643628,0.13614115,0.13488369,0.1508257,0.09805746
2026-01-01 03:00:00,BAT_0012,train,normal,0,,,2026-01-01 00:20:00,2026-01-01 03:00:00,1.4977504,0.054195303,0.015027276,0.18948084,1.3005944,0.15067948,0.07410238
2026-01-01 03:05:00,BAT_0012,train,normal,0,,,2026-01-01 00:25:00,2026-01-01 03:05:00,0.32638216,0.09069138,0.043458898,0.081490524,0.26268977,0.1502993,0.045728244
2026-01-01 03:10:00,BAT_0012,train,normal,0,,,2026-01-01 00:30:00,2026-01-01 03:10:00,0.6821856,0.076575235,0.10642551,0.06806802,0.5766602,0.15251829,0.015494353
2026-01-01 03:15:00,BAT_0012,train,normal,0,,,2026-01-01 00:35:00,2026-01-01 03:15:00,0.41486695,0.07627298,0.0085277455,0.0849711,0.34849212,0.14421572,0.0036842015
2026-01-01 03:20:00,BAT_0012,train,normal,0,,,2026-01-01 00:40:00,2026-01-01 03:20:00,0.16920207,0.07654427,0.029486671,0.11918578,0.09157846,0.14503393,0.017862976
2026-01-01 03:25:00,BAT_0012,train,normal,0,,,2026-01-01 00:45:00,2026-01-01 03:25:00,0.46263212,0.05849739,0.011814095,0.06519512,0.39186966,0.14661029,0.03205161
2026-01-01 03:30:00,BAT_0012,train,normal,0,,,2026-01-01 00:50:00,2026-01-01 03:30:00,0.21164924,0.0901382,0.10630714,0.082331605,0.14447698,0.13689251,0.045564804
2026-01-01 03:35:00,BAT_0012,train,normal,0,,,2026-01-01 00:55:00,2026-01-01 03:35:00,0.17309839,0.08344075,0.062829785,0.0498605,0.12770358,0.12891857,0.057565086
2026-01-01 03:40:00,BAT_0012,train,normal,0,,,2026-01-01 01:00:00,2026-01-01 03:40:00,0.23028281,0.094330646,0.11940116,0.034365274,0.13817945,0.12335403,0.070114605
2026-01-01 03:45:00,BAT_0012,train,normal,0,,,2026-01-01 01:05:00,2026-01-01 03:45:00,0.75703984,0.08135542,0.18743925,0.15943067,0.626222,0.119354,0.07790944
2026-01-01 03:50:00,BAT_0012,train,normal,0,,,2026-01-01 01:10:00,2026-01-01 03:50:00,0.5054053,0.09139994,0.111574344,0.039515357,0.4173477,0.11392797,0.08643625
2026-01-01 03:55:00,BAT_0012,train,normal,0,,,2026-01-01 01:15:00,2026-01-01 03:55:00,0.17906436,0.071457095,0.018552985,0.1239058,0.12569657,0.10895503,0.097167216
2026-01-01 04:00:00,BAT_0012,train,normal,0,,,2026-01-01 01:20:00,2026-01-01 04:00:00,0.18202965,0.098776855,0.09028235,0.122885175,0.016760835,0.10780673,0.10319793
2026-01-01 04:05:00,BAT_0012,train,normal,0,,,2026-01-01 01:25:00,2026-01-01 04:05:00,0.18660921,0.038903408,0.03806043,0.13212892,0.10645861,0.10336355,0.10499892
2026-01-01 04:10:00,BAT_0012,train,normal,0,,,2026-01-01 01:30:00,2026-01-01 04:10:00,0.37247106,0.040190913,0.12307753,0.1269512,0.29587558,0.096155,0.10907035
2026-01-01 04:15:00,BAT_0012,train,normal,0,,,2026-01-01 01:35:00,2026-01-01 04:15:00,0.2180992,0.013402627,0.11227185,0.14114231,0.1159836,0.09196247,0.10649381
2026-01-01 04:20:00,BAT_0012,train,normal,0,,,2026-01-01 01:40:00,2026-01-01 04:20:00,1.3218212,0.06798702,0.20123006,0.12886295,1.1291355,0.091113314,0.119155444
2026-01-01 04:25:00,BAT_0012,train,normal,0,,,2026-01-01 01:45:00,2026-01-01 04:25:00,0.859973,0.07775211,0.28185344,0.031693485,0.71646374,0.0889866,0.12595972
2026-01-01 04:30:00,BAT_0012,train,normal,0,,,2026-01-01 01:50:00,2026-01-01 04:30:00,0.3558389,0.035437748,0.19564778,0.020643238,0.20466475,0.08713831,0.1248929
2026-01-01 04:35:00,BAT_0012,train,normal,0,,,2026-01-01 01:55:00,2026-01-01 04:35:00,0.69986224,0.073807605,0.24781108,0.047725823,0.57770056,0.08109401,0.11440563
2026-01-01 04:40:00,BAT_0012,train,normal,0,,,2026-01-01 02:00:00,2026-01-01 04:40:00,0.25861385,0.035990834,0.09401308,0.009866288,0.20659125,0.08177375,0.113541506
2026-01-01 04:45:00,BAT_0012,train,normal,0,,,2026-01-01 02:05:00,2026-01-01 04:45:00,1.0389512,0.040889222,0.24833563,0.014377398,0.8846571,0.077221334,0.112227805
2026-01-01 04:50:00,BAT_0012,train,normal,0,,,2026-01-01 02:10:00,2026-01-01 04:50:00,0.20154107,0.028166767,0.09204336,0.01234444,0.15706904,0.073883116,0.11100365
2026-01-01 04:55:00,BAT_0012,train,normal,0,,,2026-01-01 02:15:00,2026-01-01 04:55:00,0.25337756,0.053423095,0.13932037,0.072288215,0.028088987,0.06722279,0.10624232
2026-01-01 05:00:00,BAT_0012,train,normal,0,,,2026-01-01 02:20:00,2026-01-01 05:00:00,0.76424915,0.03738293,0.15472284,0.19057375,0.6388237,0.061566833,0.099852994
2026-01-01 05:05:00,BAT_0012,train,normal,0,,,2026-01-01 02:25:00,2026-01-01 05:05:00,0.4920036,0.065006115,0.2100385,0.1390232,0.39271715,0.058222815,0.100906916
2026-01-01 05:10:00,BAT_0012,train,normal,0,,,2026-01-01 02:30:00,2026-01-01 05:10:00,0.25655103,0.010881769,0.13952547,0.09176546,0.12137264,0.05362235,0.09416159
2026-01-01 05:15:00,BAT_0012,train,normal,0,,,2026-01-01 02:35:00,2026-01-01 05:15:00,0.4260336,0.021873076,0.107234955,0.15673669,0.34821925,0.045561254,0.08441192
2026-01-01 05:20:00,BAT_0012,train,normal,0,,,2026-01-01 02:40:00,2026-01-01 05:20:00,0.42666844,0.026667006,0.06101097,0.14761469,0.3538623,0.03844349,0.08406313
2026-01-01 05:25:00,BAT_0012,train,normal,0,,,2026-01-01 02:45:00,2026-01-01 05:25:00,0.72730494,0.052731976,0.16023074,0.13109359,0.61032856,0.03026445,0.08901558
2026-01-01 05:30:00,BAT_0012,train,normal,0,,,2026-01-01 02:50:00,2026-01-01 05:30:00,0.41519445,0.014055144,0.19761758,0.30546996,0.26267257,0.03356084,0.063208595
2026-01-01 05:35:00,BAT_0012,train,normal,0,,,2026-01-01 02:55:00,2026-01-01 05:35:00,0.5423032,0.06876145,0.04951083,0.4197171,0.28920746,0.037303027,0.042533062
2026-01-01 05:40:00,BAT_0012,train,normal,0,,,2026-01-01 03:00:00,2026-01-01 05:40:00,0.7105977,0.0991016,0.081810966,0.30975392,0.59011614,0.037478253,0.01774591
2026-01-01 05:45:00,BAT_0012,train,normal,0,,,2026-01-01 03:05:00,2026-01-01 05:45:00,0.25127906,0.029488215,0.09360287,0.18964145,0.11594071,0.028919043,0.0049640574
2026-01-01 05:50:00,BAT_0012,train,normal,0,,,2026-01-01 03:10:00,2026-01-01 05:50:00,0.29784974,0.0038966027,0.15170364,0.119924314,0.23958433,0.026977548,0.004576741
2026-01-01 05:55:00,BAT_0012,train,normal,0,,,2026-01-01 03:15:00,2026-01-01 05:55:00,0.30408594,0.007026352,0.17469773,0.11279754,0.057099983,0.026936002,0.0073685185
2026-01-01 06:00:00,BAT_0012,train,normal,0,,,2026-01-01 03:20:00,2026-01-01 06:00:00,0.08252395,0.0066580945,0.038488884,0.060190354,0.03678447,0.025875658,0.020666385
2026-01-01 06:05:00,BAT_0012,train,normal,0,,,2026-01-01 03:25:00,2026-01-01 06:05:00,0.880296,0.010213121,0.041561507,0.061125357,0.77014065,0.033933245,0.02627714
2026-01-01 06:10:00,BAT_0012,train,normal,0,,,2026-01-01 03:30:00,2026-01-01 06:10:00,0.8377125,0.016194144,0.010214165,0.10233637,0.73199177,0.039905425,0.019948011
2026-01-01 06:15:00,BAT_0012,train,normal,0,,,2026-01-01 03:35:00,2026-01-01 06:15:00,0.19584383,0.03297525,0.02337729,0.0092994785,0.1650156,0.04674543,0.019246595
2026-01-01 06:20:00,BAT_0012,train,normal,0,,,2026-01-01 03:40:00,2026-01-01 06:20:00,0.2403349,0.015865825,0.0561444,0.005078332,0.20325933,0.046277657,0.01823898
2026-01-01 06:25:00,BAT_0012,train,normal,0,,,2026-01-01 03:45:00,2026-01-01 06:25:00,0.64004284,0.013097902,0.07338191,0.050571527,0.5539671,0.04514619,0.017615693
2026-01-01 06:30:00,BAT_0012,train,normal,0,,,2026-01-01 03:50:00,2026-01-01 06:30:00,1.2627851,0.010469568,0.08821221,0.10727424,1.1029272,0.03314145,0.015426725
2026-01-01 06:35:00,BAT_0012,train,normal,0,,,2026-01-01 03:55:00,2026-01-01 06:35:00,0.28683254,0.04291285,0.15770213,0.045174908,0.22116412,0.022407683,0.015554464
2026-01-01 06:40:00,BAT_0012,train,normal,0,,,2026-01-01 04:00:00,2026-01-01 06:40:00,0.6397197,0.021496793,0.1730852,0.3021001,0.5267252,0.016109252,0.015252147
2026-01-01 06:45:00,BAT_0012,train,normal,0,,,2026-01-01 04:05:00,2026-01-01 06:45:00,0.31118053,0.009178276,0.021581853,0.25224167,0.06466834,0.0060143378,0.000736307
2026-01-01 06:50:00,BAT_0012,train,normal,0,,,2026-01-01 04:10:00,2026-01-01 06:50:00,0.46228638,0.04134513,0.050796468,0.23547554,0.38494748,0.011168897,0.0015669606
2026-01-01 06:55:00,BAT_0012,train,normal,0,,,2026-01-01 04:15:00,2026-01-01 06:55:00,0.76446426,0.054328967,0.07252326,0.41239795,0.63692576,0.025513802,0.0037667705
2026-01-01 07:00:00,BAT_0012,train,normal,0,,,2026-01-01 04:20:00,2026-01-01 07:00:00,0.18537265,0.04768604,0.061159555,0.11736864,0.14421576,0.024905266,0.015369441
2026-01-01 07:05:00,BAT_0012,train,normal,0,,,2026-01-01 04:25:00,2026-01-01 07:05:00,0.2521761,0.049292427,0.08109089,0.016272826,0.20818855,0.023709964,0.025037399
2026-01-01 07:10:00,BAT_0012,train,normal,0,,,2026-01-01 04:30:00,2026-01-01 07:10:00,0.41604114,0.08670212,0.014511728,0.03363754,0.35603648,0.01832965,0.025016692
2026-01-01 07:15:00,BAT_0012,train,normal,0,,,2026-01-01 04:35:00,2026-01-01 07:15:00,0.20315482,0.0015730036,0.11668011,0.059567995,0.024874257,0.04545302,0.024179552
2026-01-01 07:20:00,BAT_0012,train,normal,0,,,2026-01-01 04:40:00,2026-01-01 07:20:00,0.19960575,0.03257146,0.005698808,0.070202716,0.16567808,0.03667222,0.028985398
2026-01-01 07:25:00,BAT_0012,train,normal,0,,,2026-01-01 04:45:00,2026-01-01 07:25:00,0.58893657,0.009216099,0.1346152,0.041446324,0.50296134,0.04244231,0.029814338
2026-01-01 07:30:00,BAT_0012,train,normal,0,,,2026-01-01 04:50:00,2026-01-01 07:30:00,0.22727348,0.006943153,0.12732367,0.09797566,0.0647208,0.03528286,0.031366736
2026-01-01 07:35:00,BAT_0012,train,normal,0,,,2026-01-01 04:55:00,2026-01-01 07:35:00,0.482369,3.6886428e-05,0.13062574,0.054597016,0.4089449,0.03563622,0.027444454
2026-01-01 07:40:00,BAT_0012,train,normal,0,,,2026-01-01 05:00:00,2026-01-01 07:40:00,0.2602154,0.011933138,0.109265305,0.19312993,0.1545884,0.032552652,0.031157209
2026-01-01 07:45:00,BAT_0012,train,normal,0,,,2026-01-01 05:05:00,2026-01-01 07:45:00,0.49934885,0.025447307,0.048272036,0.1300539,0.42456418,0.027488772,0.032011632
2026-01-01 07:50:00,BAT_0012,train,normal,0,,,2026-01-01 05:10:00,2026-01-01 07:50:00,1.4118329,0.012282123,0.0829576,0.011143704,1.2417469,0.02617532,0.03559768
2026-01-01 07:55:00,BAT_0012,train,normal,0,,,2026-01-01 05:15:00,2026-01-01 07:55:00,0.70691323,0.004652617,0.073473044,0.01738879,0.6165202,0.02297802,0.03447211
2026-01-01 08:00:00,BAT_0012,train,normal,0,,,2026-01-01 05:20:00,2026-01-01 08:00:00,0.8097818,0.03636077,0.016554894,0.103779204,0.70472074,0.022008378,0.032478333
2026-01-01 08:05:00,BAT_0012,train,normal,0,,,2026-01-01 05:25:00,2026-01-01 08:05:00,0.15418263,0.014457221,0.0879139,0.008310719,0.045215204,0.027698213,0.034431633
2026-01-01 08:10:00,BAT_0012,train,normal,0,,,2026-01-01 05:30:00,2026-01-01 08:10:00,1.0972762,0.0028690095,0.068559244,0.14888819,0.95488566,0.023639088,0.032436945
2026-01-01 08:15:00,BAT_0012,train,normal,0,,,2026-01-01 05:35:00,2026-01-01 08:15:00,0.30187953,0.008923131,0.029110864,0.10916819,0.25431255,0.021811929,0.028605457
2026-01-01 08:20:00,BAT_0012,train,normal,0,,,2026-01-01 05:40:00,2026-01-01 08:20:00,0.3643811,0.019721936,0.042992245,0.021855613,0.3137336,0.020031728,0.03045281
2026-01-01 08:25:00,BAT_0012,train,normal,0,,,2026-01-01 05:45:00,2026-01-01 08:25:00,1.1505572,0.01524021,0.06866823,0.09307291,1.0061122,0.0070799347,0.027746938
2026-01-01 08:30:00,BAT_0012,train,normal,0,,,2026-01-01 05:50:00,2026-01-01 08:30:00,0.66166246,0.0018393741,0.06592369,0.15256204,0.56884426,0.0073987353,0.026187997
2026-01-01 08:35:00,BAT_0012,train,normal,0,,,2026-01-01 05:55:00,2026-01-01 08:35:00,0.27531952,0.008695173,0.15536147,0.13201919,0.07105313,0.007529853,0.02825479
2026-01-01 08:40:00,BAT_0012,train,normal,0,,,2026-01-01 06:00:00,2026-01-01 08:40:00,0.16247152,0.008376894,0.08948257,0.053335357,0.10042707,0.0051773796,0.029690202
2026-01-01 08:45:00,BAT_0012,train,normal,0,,,2026-01-01 06:05:00,2026-01-01 08:45:00,0.8772457,0.013356436,0.06912605,0.12572865,0.76107645,0.006170105,0.026590904
2026-01-01 08:50:00,BAT_0012,train,normal,0,,,2026-01-01 06:10:00,2026-01-01 08:50:00,0.16676427,0.009875465,0.034260124,0.023300264,0.14040047,0.0076526664,0.02786049
2026-01-01 08:55:00,BAT_0012,train,normal,0,,,2026-01-01 06:15:00,2026-01-01 08:55:00,0.34860128,0.020693244,0.07022171,0.036128387,0.29661885,0.0043545184,0.030821005
2026-01-01 09:00:00,BAT_0012,train,normal,0,,,2026-01-01 06:20:00,2026-01-01 09:00:00,0.45310062,0.021541553,0.032485664,0.057077616,0.39142352,0.008092698,0.031549666
2026-01-01 09:05:00,BAT_0012,train,normal,0,,,2026-01-01 06:25:00,2026-01-01 09:05:00,0.5869304,0.028392695,0.023064448,0.24557962,0.49703163,0.013447689,0.031918146
2026-01-01 09:10:00,BAT_0012,train,normal,0,,,2026-01-01 06:30:00,2026-01-01 09:10:00,0.44058862,0.03428882,0.021569487,0.06438308,0.37942785,0.009379139,0.03555593
2026-01-01 09:15:00,BAT_0012,train,normal,0,,,2026-01-01 06:35:00,2026-01-01 09:15:00,0.5797679,0.037145182,0.04559478,0.11874862,0.4967042,0.0078035914,0.036240626
2026-01-01 09:20:00,BAT_0012,train,normal,0,,,2026-01-01 06:40:00,2026-01-01 09:20:00,0.9979496,0.038876023,0.015589318,0.28456065,0.85959697,0.011545525,0.030129632
2026-01-01 09:25:00,BAT_0012,train,normal,0,,,2026-01-01 06:45:00,2026-01-01 09:25:00,0.32935593,0.011384672,0.009585747,0.14956206,0.2778873,0.010099154,0.031844374
2026-01-01 09:30:00,BAT_0012,train,normal,0,,,2026-01-01 06:50:00,2026-01-01 09:30:00,1.803101,0.030613061,0.040872987,0.24224855,1.5765463,0.010085091,0.031458955
2026-01-01 09:35:00,BAT_0012,train,normal,0,,,2026-01-01 06:55:00,2026-01-01 09:35:00,0.77724755,0.016089996,0.17469053,0.12101257,0.6616142,0.0038139215,0.034383714
2026-01-01 09:40:00,BAT_0012,train,normal,0,,,2026-01-01 07:00:00,2026-01-01 09:40:00,0.29644737,0.011786868,0.07326378,0.037893966,0.2505695,0.013791299,0.024583448
2026-01-01 09:45:00,BAT_0012,train,normal,0,,,2026-01-01 07:05:00,2026-01-01 09:45:00,0.31467152,0.01766631,0.103824496,0.17587319,0.25421917,0.00014454874,0.021700699
2026-01-01 09:50:00,BAT_0012,train,normal,0,,,2026-01-01 07:10:00,2026-01-01 09:50:00,0.52580845,0.04793077,0.10223034,0.13620839,0.4426229,0.0062922942,0.009353843
2026-01-01 09:55:00,BAT_0012,train,normal,0,,,2026-01-01 07:15:00,2026-01-01 09:55:00,0.33131856,0.00045308136,0.07995569,0.07772254,0.280625,0.005756188,0.0041445466
2026-01-01 10:00:00,BAT_0012,train,normal,0,,,2026-01-01 07:20:00,2026-01-01 10:00:00,0.8052071,0.008835177,0.044853818,0.23026691,0.6936843,0.004020877,0.005728726
2026-01-01 10:05:00,BAT_0012,train,normal,0,,,2026-01-01 07:25:00,2026-01-01 10:05:00,0.86863756,0.00803793,0.062137622,0.01568753,0.76330996,0.010120654,0.007906865
2026-01-01 10:10:00,BAT_0012,train,normal,0,,,2026-01-01 07:30:00,2026-01-01 10:10:00,0.492286,0.03383907,0.18172024,0.096106656,0.40888405,0.008090083,0.01269626
2026-01-01 10:15:00,BAT_0012,train,normal,0,,,2026-01-01 07:35:00,2026-01-01 10:15:00,0.9240945,0.021746071,0.13312867,0.11335978,0.79711443,0.014295249,0.011360657
2026-01-01 10:20:00,BAT_0012,train,normal,0,,,2026-01-01 07:40:00,2026-01-01 10:20:00,0.4080302,0.0291099,0.1646831,0.07544216,0.3376298,0.008113606,0.011223043
2026-01-01 10:25:00,BAT_0012,train,normal,0,,,2026-01-01 07:45:00,2026-01-01 10:25:00,0.64151925,0.0077029527,0.0039209765,0.08627995,0.5613812,0.014717334,0.017315676
2026-01-01 10:30:00,BAT_0012,train,normal,0,,,2026-01-01 07:50:00,2026-01-01 10:30:00,1.0593745,0.05490171,0.1300987,0.22829981,0.90595007,0.009087416,0.02555761
2026-01-01 10:35:00,BAT_0012,train,normal,0,,,2026-01-01 07:55:00,2026-01-01 10:35:00,0.6909305,0.0325585,0.030168941,0.13759065,0.59699994,0.013383739,0.016226016
2026-01-01 10:40:00,BAT_0012,train,normal,0,,,2026-01-01 08:00:00,2026-01-01 10:40:00,0.18510161,0.006067782,0.032729607,0.14237027,0.118046895,0.008304653,0.012023108
2026-01-01 10:45:00,BAT_0012,train,normal,0,,,2026-01-01 08:05:00,2026-01-01 10:45:00,0.9684569,0.002434393,0.032865085,0.20130382,0.8414884,0.018333698,0.0138899805
2026-01-01 10:50:00,BAT_0012,train,normal,0,,,2026-01-01 08:10:00,2026-01-01 10:50:00,0.09313234,0.041486375,0.026766714,0.066699535,0.05727946,0.013366751,0.015932614
2026-01-01 10:55:00,BAT_0012,train,normal,0,,,2026-01-01 08:15:00,2026-01-01 10:55:00,1.1517663,0.025269397,0.03761762,0.08334099,1.0102519,0.012471363,0.01965061
2026-01-01 11:00:00,BAT_0012,train,normal,0,,,2026-01-01 08:20:00,2026-01-01 11:00:00,0.5214886,0.026333991,0.0023359417,0.0465893,0.4558163,0.0037576733,0.029075297
2026-01-01 11:05:00,BAT_0012,train,normal,0,,,2026-01-01 08:25:00,2026-01-01 11:05:00,0.88847595,0.028047876,0.077040814,0.16788438,0.7658326,0.008583368,0.027308235
2026-01-01 11:10:00,BAT_0012,train,normal,0,,,2026-01-01 08:30:00,2026-01-01 11:10:00,0.5822859,0.015654147,0.05645645,0.04263719,0.5059486,0.007008667,0.023948383
2026-01-01 11:15:00,BAT_0012,train,normal,0,,,2026-01-01 08:35:00,2026-01-01 11:15:00,0.8231672,0.00047843417,0.0017519906,0.068138,0.72475344,0.0040352657,0.029634118
2026-01-01 11:20:00,BAT_0012,train,normal,0,,,2026-01-01 08:40:00,2026-01-01 11:20:00,0.7769357,0.022271194,0.032473717,0.005966736,0.68314654,0.008443548,0.02610869
2026-01-01 11:25:00,BAT_0012,train,normal,0,,,2026-01-01 08:45:00,2026-01-01 11:25:00,0.11495246,0.028643746,0.061590802,0.052924585,0.055104256,0.0054629985,0.028051151
2026-01-01 11:30:00,BAT_0012,train,normal,0,,,2026-01-01 08:50:00,2026-01-01 11:30:00,1.0095605,0.040509697,0.048891515,0.11096383,0.8791757,0.0063717766,0.028663542
2026-01-01 11:35:00,BAT_0012,train,normal,0,,,2026-01-01 08:55:00,2026-01-01 11:35:00,0.14429554,0.01440977,0.07913361,0.0073870826,0.11670647,0.003903758,0.031829886
2026-01-01 11:40:00,BAT_0012,train,normal,0,,,2026-01-01 09:00:00,2026-01-01 11:40:00,0.27032,0.025769735,0.022057308,0.12146403,0.22540107,2.0822783e-05,0.0311132
2026-01-01 11:45:00,BAT_0012,train,normal,0,,,2026-01-01 09:05:00,2026-01-01 11:45:00,0.17265037,0.025741851,0.09162819,0.11232701,0.11121153,0.0010678682,0.023219217
2026-01-01 11:50:00,BAT_0012,train,normal,0,,,2026-01-01 09:10:00,2026-01-01 11:50:00,0.59088683,0.060035955,0.14532147,0.15829398,0.4929675,0.0010621664,0.0245048
2026-01-01 11:55:00,BAT_0012,train,normal,0,,,2026-01-01 09:15:00,2026-01-01 11:55:00,0.25931048,0.018922273,0.04311482,0.021557959,0.22079732,0.01073572,0.031034417
2026-01-01 12:00:00,BAT_0012,train,normal,0,,,2026-01-01 09:20:00,2026-01-01 12:00:00,0.7625229,0.0679754,0.23046318,0.11781099,0.63936675,0.0024099848,0.023714665
2026-01-01 12:05:00,BAT_0012,train,normal,0,,,2026-01-01 09:25:00,2026-01-01 12:05:00,0.69354343,0.015147817,0.1043811,0.076006606,0.5976444,0.011973829,0.023347002
2026-01-01 12:10:00,BAT_0012,train,normal,0,,,2026-01-01 09:30:00,2026-01-01 12:10:00,0.7029302,0.01163055,0.021649497,0.006776111,0.61982465,0.0027856003,0.021563297
2026-01-01 12:15:00,BAT_0012,train,normal,0,,,2026-01-01 09:35:00,2026-01-01 12:15:00,0.16920482,0.01794025,0.098549046,0.015846832,0.03457256,0.00075823936,0.013942546
2026-01-01 12:20:00,BAT_0012,train,normal,0,,,2026-01-01 09:40:00,2026-01-01 12:20:00,0.51939195,0.0038493949,0.027472284,0.16383718,0.44631135,0.0048438753,0.008240368
2026-01-01 12:25:00,BAT_0012,train,normal,0,,,2026-01-01 09:45:00,2026-01-01 12:25:00,0.14658444,0.0069909883,0.026541714,0.11770607,0.008504802,0.0038275875,0.013680371
2026-01-01 12:30:00,BAT_0012,train,normal,0,,,2026-01-01 09:50:00,2026-01-01 12:30:00,1.1380614,0.05004622,0.059798885,0.02614976,0.9987698,0.0010517623,0.011050854
2026-01-01 12:35:00,BAT_0012,train,normal,0,,,2026-01-01 09:55:00,2026-01-01 12:35:00,1.3441484,0.068537936,0.14081264,0.16006511,1.1627408,0.01101564,0.00562834
2026-01-01 12:40:00,BAT_0012,train,normal,0,,,2026-01-01 10:00:00,2026-01-01 12:40:00,0.47996637,0.002091861,0.036376167,0.029803941,0.42037675,0.003693687,0.0040460345
2026-01-01 12:45:00,BAT_0012,train,normal,0,,,2026-01-01 10:05:00,2026-01-01 12:45:00,1.1748104,0.007652111,0.06916307,0.09399584,1.0294247,0.005031082,0.00866651
2026-01-01 12:50:00,BAT_0012,train,normal,0,,,2026-01-01 10:10:00,2026-01-01 12:50:00,0.42193612,0.004811158,0.007802886,0.082283154,0.36731976,0.005542315,0.007726152
2026-01-01 12:55:00,BAT_0012,train,normal,0,,,2026-01-01 10:15:00,2026-01-01 12:55:00,0.30478898,0.022605048,0.021069774,0.055424884,0.2620138,0.011343546,0.0068325186
2026-01-01 13:00:00,BAT_0012,train,normal,0,,,2026-01-01 10:20:00,2026-01-01 13:00:00,1.1839138,0.0072420463,0.10996926,0.1462295,1.0299999,0.00826069,0.0035671564
